integration times(sec),5,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,-21.5
laser_powerlevel,15,-44.161473544249,3.5
,,-42.1546698518468,21
,,-40.1486357454087,3
,,-38.1433708576169,-14.5
,,-36.1388748214067,-1.5
,,-34.1351472699553,-9
,,-32.1321878366853,-15
,,-30.1299961552522,-17.5
,,-28.1285718595627,3
,,-26.127914583758,-13.5
,,-24.1280239622283,-2.5
,,-22.1288996296043,-1
,,-20.1305412207475,-21.5
,,-18.1329483707741,-4.5
,,-16.136120715033,16
,,-14.1400578891189,68.5
,,-12.1447595288591,167.5
,,-10.1502252703322,279
,,-8.1564547498474,378
,,-6.16344760395987,561
,,-4.17120346946103,919.5
,,-2.1797219833843,1491.5
,,-0.189002782999523,1044
,,1.80095449418513,488
,,3.7901502104105,151
,,5.77858472769731,136
,,7.76625840781526,97.5
,,9.75317161230305,10
,,11.7393247024465,4
,,13.7247180393133,10.5
,,15.7093519837217,-16
,,17.6932268962537,0
,,19.6763431372528,-9
,,21.6587010668318,-13.5
,,23.6403010448576,-10.5
,,25.6211434309644,4.5
,,27.60122858455,21
,,29.5805568647775,-7.5
,,31.5591286305698,12
,,33.5369442406154,37
,,35.5140040533643,35.5
,,37.4903084270354,67
,,39.4658577196114,110.5
,,41.4406522888366,114
,,43.4146924922206,130.5
,,45.3879786870384,139.5
,,47.3605112303303,145.5
,,49.3322904789075,134.5
,,51.3033167893354,157
,,53.2735905179561,147
,,55.2431120208676,161
,,57.2118816539387,156.5
,,59.179899772811,191.5
,,61.1471667328824,219
,,63.1136828893214,237
,,65.0794485970673,226
,,67.0444642108196,218
,,69.0087300850446,217
,,70.9722465739851,203
,,72.9350140316456,227.5
,,74.8970328117921,215.5
,,76.8583032679744,201.5
,,78.8188257534912,213
,,80.7786006214246,234.5
,,82.7376282246223,258
,,84.6959089156935,249.5
,,86.6534430470238,242
,,88.6102309707621,244
,,90.566273038834,258
,,92.5215696029263,249.5
,,94.4761210145007,257.5
,,96.4299276247893,257
,,98.3829897847845,238
,,100.335307845264,255.5
,,102.286882156764,195.5
,,104.237713069599,255.5
,,106.187800933843,261.5
,,108.137146099358,234
,,110.085748915759,237.5
,,112.033609732445,198.5
,,113.980728898583,175
,,115.927106763107,206
,,117.87274367473,165
,,119.817639981929,213.5
,,121.761796032959,193
,,123.705212175848,162.5
,,125.647888758393,153.5
,,127.589826128164,155.5
,,129.531024632504,167.5
,,131.471484618531,144
,,133.411206433135,140
,,135.35019042298,126
,,137.288436934499,105.5
,,139.225946313907,119
,,141.162718907186,132.5
,,143.098755060095,133
,,145.034055118169,140
,,146.968619426712,128.5
,,148.902448330808,145.5
,,150.835542175313,139
,,152.767901304856,143.5
,,154.699526063849,139.5
,,156.63041679647,122.5
,,158.560573846682,97
,,160.489997558212,123
,,162.418688274569,132
,,164.346646339047,132.5
,,166.273872094696,116
,,168.200365884364,118
,,170.126128050659,127
,,172.051158935974,153.5
,,173.975458882476,120
,,175.899028232114,125.5
,,177.821867326607,132
,,179.743976507454,134.5
,,181.665356115935,101
,,183.5860064931,133.5
,,185.505927979792,142.5
,,187.425120916616,120
,,189.343585643961,128
,,191.261322501998,121
,,193.178331830672,119
,,195.094613969706,113.5
,,197.01016925861,136.5
,,198.924998036668,106
,,200.839100642937,124
,,202.752477416265,130.5
,,204.665128695269,132
,,206.577054818363,112.5
,,208.488256123717,119
,,210.398732949297,137
,,212.308485632848,108
,,214.217514511893,167
,,216.125819923733,120
,,218.033402205458,139
,,219.940261693931,145.5
,,221.8463987258,132.5
,,223.751813637493,143
,,225.656506765223,145.5
,,227.560478444981,148.5
