-46.169047190162,-6.40000000000009
-44.161473544249,10.5
-42.1546698518468,14.6999999999998
-40.1486357454087,22.5
-38.1433708576169,21.6000000000001
-36.1388748214067,21.5999999999999
-34.1351472699553,5.79999999999995
-32.1321878366853,22.8999999999999
-30.1299961552522,26.8
-28.1285718595627,16.0
-26.127914583758,14.1000000000001
-24.1280239622283,28.3
-22.1288996296043,30.3000000000002
-20.1305412207475,32.5
-18.1329483707741,46.8000000000002
-16.136120715033,72.3
-14.1400578891189,208.9
-12.1447595288591,746.7
-10.1502252703322,1307.7
-8.1564547498474,1764.5
-6.16344760395987,3351.8
-4.17120346946103,5821.6
-2.1797219833843,6867.2
-0.189002782999523,3968.9
1.80095449418513,1526.5
3.7901502104105,695.0
5.77858472769731,650.4
7.76625840781526,588.6
9.75317161230305,44.5999999999999
11.7393247024465,44.4000000000001
13.7247180393133,28.5
15.7093519837217,24.2
17.6932268962537,35.0999999999999
19.6763431372528,21.3
21.6587010668318,16.0
23.6403010448576,7.0
25.6211434309644,-6.70000000000005
27.60122858455,26.2
29.5805568647775,24.8
31.5591286305698,114.9
33.5369442406154,124.1
35.5140040533643,203.4
37.4903084270354,352.0
39.4658577196114,502.9
41.4406522888366,605.4
43.4146924922206,670.9
45.3879786870384,729.7
47.3605112303303,802.7
49.3322904789075,888.9
51.3033167893354,931.9
53.2735905179561,989.4
55.2431120208676,1030.4
57.2118816539387,1079.0
59.179899772811,1089.9
61.1471667328824,1138.2
63.1136828893214,1144.3
65.0794485970673,1199.1
67.0444642108196,1208.0
69.0087300850446,1208.9
70.9722465739851,1253.8
72.9350140316456,1229.2
74.8970328117921,1225.3
76.8583032679744,1199.1
78.8188257534912,1248.3
80.7786006214246,1226.8
82.7376282246223,1208.0
84.6959089156935,1192.4
86.6534430470238,1208.4
88.6102309707621,1200.1
90.566273038834,1182.0
92.5215696029263,1158.9
94.4761210145007,1144.6
96.4299276247893,1133.8
98.3829897847845,1129.2
100.335307845264,1108.1
102.286882156764,1108.8
104.237713069599,1125.4
106.187800933843,1094.3
108.137146099358,1076.4
110.085748915759,1050.4
112.033609732445,1064.6
113.980728898583,1066.1
115.927106763107,1078.5
117.87274367473,1034.3
119.817639981929,1026.9
121.761796032959,1031.8
123.705212175848,1037.1
125.647888758393,1020.0
127.589826128164,1003.5
129.531024632504,988.4
131.471484618531,979.2
133.411206433135,990.3
135.35019042298,976.8
137.288436934499,991.1
139.225946313907,970.7
141.162718907186,975.4
143.098755060095,950.5
145.034055118169,969.7
146.968619426712,954.3
148.902448330808,961.4
150.835542175313,954.0
152.767901304856,962.4
154.699526063849,963.0
156.63041679647,963.9
158.560573846682,939.7
160.489997558212,957.2
162.418688274569,947.3
164.346646339047,938.3
166.273872094696,938.4
168.200365884364,927.3
170.126128050659,957.7
172.051158935974,941.4
173.975458882476,947.7
175.899028232114,932.3
177.821867326607,956.9
179.743976507454,947.4
181.665356115935,934.7
183.5860064931,942.0
185.505927979792,939.9
187.425120916616,949.5
189.343585643961,943.9
191.261322501998,929.7
193.178331830672,923.6
195.094613969706,911.6
197.01016925861,914.2
198.924998036668,924.5
200.839100642937,922.6
202.752477416265,947.4
204.665128695269,919.6
206.577054818363,944.4
208.488256123717,919.4
210.398732949297,917.7
212.308485632848,906.7
214.217514511893,935.3
216.125819923733,921.8
218.033402205458,915.6
219.940261693931,937.1
221.8463987258,951.5
223.751813637493,908.0
225.656506765223,921.7
227.560478444981,924.6
229.463729012537,923.0
231.366258803453,928.4
233.268068153067,927.9
235.169157396496,952.8
237.069526868645,895.6
238.9691769042,928.3
240.868107837636,897.6
242.766320003197,919.9
244.66381373492,902.3
246.560589366629,906.2
248.456647231922,928.2
250.351987664188,890.8
252.246610996595,903.6
254.140517562102,922.3
256.033707693441,931.9
257.926181723144,917.7
259.817939983512,915.0
261.708982806638,912.4
263.599310524403,916.4
265.488923468469,913.3
267.377821970284,906.1
269.26600636108,883.3
271.153476971878,923.6
273.040234133483,889.7
274.926278176486,915.5
276.811609431265,896.1
278.69622822798,896.2
280.580134896583,893.2
282.463329766813,898.2
284.345813168189,900.2
286.227585430024,872.6
288.108646881416,922.1
289.988997851247,886.8
291.868638668191,890.4
293.747569660709,908.0
295.625791157048,872.2
297.503303485239,872.4
299.380106973114,901.0
301.256201948281,885.1
303.131588738137,897.4
305.006267669878,881.0
306.880239070475,916.0
308.753503266698,895.1
310.626060585104,885.9
312.49791135204,891.2
314.369055893634,884.0
316.239494535816,888.6
318.109227604295,899.9
319.978255424579,900.0
321.846578321964,885.6
323.714196621529,886.4
325.581110648151,894.6
327.447320726491,908.1
329.312827181013,901.6
331.177630335957,879.3
333.041730515366,888.4
334.905128043067,876.8
336.767823242679,887.5
338.629816437613,902.2
340.491107951078,884.2
342.351698106067,883.8
344.211587225367,890.9
346.070775631559,879.7
347.929263647009,886.2
349.787051593894,873.5
351.644139794162,890.1
353.500528569564,872.3
355.356218241648,887.5
357.211209131747,880.0
359.065501560986,878.4
360.919095850299,878.4
362.771992320395,890.6
364.624191291785,891.7
366.475693084774,888.5
368.326498019464,892.9
370.176606415744,873.8
372.026018593304,864.9
373.874734871624,863.6
375.722755569981,864.4
377.570081007447,845.0
379.416711502885,859.8
381.262647374964,849.9
383.107888942135,863.3
384.952436522655,855.4
386.79629043457,848.6
388.639450995721,866.8
390.481918523754,850.0
392.323693336104,860.6
394.164775750001,842.1
396.005166082479,839.3
397.844864650357,861.3
399.683871770265,865.0
401.522187758617,854.1
403.359812931632,861.0
405.196747605327,857.0
407.032992095506,860.8
408.868546717782,855.5
410.703411787561,874.7
412.537587620049,863.9
414.371074530249,860.8
416.203872832957,869.7
418.035982842777,860.3
419.867404874105,864.6
421.698139241136,857.9
423.528186257867,865.1
425.357546238092,849.0
427.186219495403,860.8
429.014206343187,861.4
430.841507094647,857.0
432.668122062767,849.3
434.494051560343,842.2
436.319295899961,824.0
438.14385539401,825.5
439.967730354691,837.3
441.790921093985,844.4
443.613427923692,827.8
445.435251155401,831.0
447.256391100504,828.6
449.076848070199,828.7
450.89662237548,811.0
452.715714327145,800.4
454.534124235792,825.5
456.351852411821,819.2
458.16889916543,840.1
459.985264806626,814.9
461.800949645216,844.8
463.615953990806,827.5
465.430278152804,820.3
467.243922440422,824.8
469.056887162678,823.6
470.869172628391,820.6
472.680779146182,809.5
474.491707024468,813.1
476.301956571482,821.6
478.111528095253,807.4
479.920421903618,815.0
481.72863830421,798.5
483.536177604474,817.2
485.343040111651,830.1
487.149226132797,816.9
488.954735974761,816.6
490.759569944203,794.6
492.563728347586,827.1
494.367211491179,804.4
496.170019681054,810.5
497.972153223085,806.0
499.77361242296,814.6
501.574397586164,792.6
503.374509017991,804.9
505.173947023542,816.5
506.972711907716,816.9
508.770803975232,794.5
510.568223530603,820.0
512.364970878152,789.5
514.161046322009,811.3
515.956450166112,803.2
517.751182714195,793.6
519.545244269821,815.6
521.338635136335,788.9
523.131355616908,811.7
524.923406014505,804.1
526.714786631906,804.6
528.505497771697,813.4
530.295539736278,817.7
