integration times(sec),15,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,-9
laser_powerlevel,40,-44.161473544249,10.5
,,-42.1546698518468,-9.5
,,-40.1486357454087,19.5
,,-38.1433708576169,32.5
,,-36.1388748214067,21.5
,,-34.1351472699553,8.5
,,-32.1321878366853,12.5
,,-30.1299961552522,10.5
,,-28.1285718595627,28.5
,,-26.127914583758,-12
,,-24.1280239622283,21.5
,,-22.1288996296043,55.5
,,-20.1305412207475,44.5
,,-18.1329483707741,67.5
,,-16.136120715033,99.5
,,-14.1400578891189,252
,,-12.1447595288591,1139
,,-10.1502252703322,1839.5
,,-8.1564547498474,2613
,,-6.16344760395987,3864.5
,,-4.17120346946103,6625.5
,,-2.1797219833843,10604
,,-0.189002782999523,7963
,,1.80095449418513,3854.5
,,3.7901502104105,1129.5
,,5.77858472769731,939
,,7.76625840781526,619
,,9.75317161230305,59
,,11.7393247024465,87.5
,,13.7247180393133,41.5
,,15.7093519837217,34.5
,,17.6932268962537,18
,,19.6763431372528,34
,,21.6587010668318,33.5
,,23.6403010448576,1
,,25.6211434309644,-1
,,27.60122858455,7
,,29.5805568647775,42
,,31.5591286305698,93.5
,,33.5369442406154,152
,,35.5140040533643,213
,,37.4903084270354,375.5
,,39.4658577196114,527.5
,,41.4406522888366,602
,,43.4146924922206,646
,,45.3879786870384,720
,,47.3605112303303,743
,,49.3322904789075,713.5
,,51.3033167893354,744.5
,,53.2735905179561,789
,,55.2431120208676,858
,,57.2118816539387,917
,,59.179899772811,962
,,61.1471667328824,1089.5
,,63.1136828893214,1208
,,65.0794485970673,1251
,,67.0444642108196,1331.5
,,69.0087300850446,1318.5
,,70.9722465739851,1260.5
,,72.9350140316456,1210.5
,,74.8970328117921,1183.5
,,76.8583032679744,1207
,,78.8188257534912,1255
,,80.7786006214246,1313.5
,,82.7376282246223,1362
,,84.6959089156935,1383.5
,,86.6534430470238,1447
,,88.6102309707621,1459.5
,,90.566273038834,1451.5
,,92.5215696029263,1432.5
,,94.4761210145007,1465
,,96.4299276247893,1391
,,98.3829897847845,1359.5
,,100.335307845264,1309
,,102.286882156764,1243.5
,,104.237713069599,1274
,,106.187800933843,1270
,,108.137146099358,1203.5
,,110.085748915759,1195.5
,,112.033609732445,1154
,,113.980728898583,1099.5
,,115.927106763107,1039.5
,,117.87274367473,1005
,,119.817639981929,946
,,121.761796032959,917
,,123.705212175848,861
,,125.647888758393,839
,,127.589826128164,792
,,129.531024632504,757
,,131.471484618531,749
,,133.411206433135,752.5
,,135.35019042298,723
,,137.288436934499,745
,,139.225946313907,729.5
,,141.162718907186,720
,,143.098755060095,710.5
,,145.034055118169,716
,,146.968619426712,706.5
,,148.902448330808,690
,,150.835542175313,697.5
,,152.767901304856,656
,,154.699526063849,667.5
,,156.63041679647,639
,,158.560573846682,617.5
,,160.489997558212,641
,,162.418688274569,662.5
,,164.346646339047,614.5
,,166.273872094696,639.5
,,168.200365884364,641.5
,,170.126128050659,654.5
,,172.051158935974,664
,,173.975458882476,589.5
,,175.899028232114,622.5
,,177.821867326607,625
,,179.743976507454,633.5
,,181.665356115935,645
,,183.5860064931,627.5
,,185.505927979792,632
,,187.425120916616,642.5
,,189.343585643961,595.5
,,191.261322501998,602
,,193.178331830672,599
,,195.094613969706,616.5
,,197.01016925861,616
,,198.924998036668,625.5
,,200.839100642937,614.5
