integration times(sec),5,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,-17
laser_powerlevel,45,-44.161473544249,-7
,,-42.1546698518468,2.5
,,-40.1486357454087,0.5
,,-38.1433708576169,-14.5
,,-36.1388748214067,3
,,-34.1351472699553,-2.5
,,-32.1321878366853,-1
,,-30.1299961552522,11
,,-28.1285718595627,24
,,-26.127914583758,6.5
,,-24.1280239622283,11.5
,,-22.1288996296043,16
,,-20.1305412207475,23
,,-18.1329483707741,9
,,-16.136120715033,34.5
,,-14.1400578891189,106.5
,,-12.1447595288591,388
,,-10.1502252703322,657
,,-8.1564547498474,911
,,-6.16344760395987,1315
,,-4.17120346946103,2201
,,-2.1797219833843,3547.5
,,-0.189002782999523,2642
,,1.80095449418513,1388
,,3.7901502104105,387.5
,,5.77858472769731,324.5
,,7.76625840781526,217.5
,,9.75317161230305,10.5
,,11.7393247024465,6.5
,,13.7247180393133,7
,,15.7093519837217,-6
,,17.6932268962537,12
,,19.6763431372528,-2
,,21.6587010668318,-25.5
,,23.6403010448576,-20.5
,,25.6211434309644,-11
,,27.60122858455,5.5
,,29.5805568647775,5
,,31.5591286305698,24.5
,,33.5369442406154,38.5
,,35.5140040533643,64
,,37.4903084270354,124.5
,,39.4658577196114,179
,,41.4406522888366,210
,,43.4146924922206,220.5
,,45.3879786870384,233
,,47.3605112303303,272
,,49.3322904789075,248
,,51.3033167893354,279.5
,,53.2735905179561,268
,,55.2431120208676,331
,,57.2118816539387,347
,,59.179899772811,396.5
,,61.1471667328824,443.5
,,63.1136828893214,486.5
,,65.0794485970673,511.5
,,67.0444642108196,529
,,69.0087300850446,495.5
,,70.9722465739851,472
,,72.9350140316456,469
,,74.8970328117921,464.5
,,76.8583032679744,479.5
,,78.8188257534912,489.5
,,80.7786006214246,519.5
,,82.7376282246223,562.5
,,84.6959089156935,579
,,86.6534430470238,551
,,88.6102309707621,569.5
,,90.566273038834,579.5
,,92.5215696029263,575.5
,,94.4761210145007,545.5
,,96.4299276247893,550.5
,,98.3829897847845,540
,,100.335307845264,517
,,102.286882156764,501
,,104.237713069599,509.5
,,106.187800933843,516
,,108.137146099358,492
,,110.085748915759,485.5
,,112.033609732445,466
,,113.980728898583,461.5
,,115.927106763107,450.5
,,117.87274367473,397.5
,,119.817639981929,407.5
,,121.761796032959,371
,,123.705212175848,350.5
,,125.647888758393,359.5
,,127.589826128164,339.5
,,129.531024632504,342
,,131.471484618531,308.5
,,133.411206433135,349
,,135.35019042298,308.5
,,137.288436934499,289
,,139.225946313907,289.5
,,141.162718907186,282
,,143.098755060095,311
,,145.034055118169,313.5
,,146.968619426712,329
