frequency_scaled_cm-1,raman_activity,stick_intensity_normalized
1059.8319999999999,0.1285147595,0.01505537291934834
1067.568,0.0646483432,0.00757348742884289
1075.3039999999999,0.0392263176,0.004595323074318146
1083.04,0.0265021177,0.003104696041748904
1090.776,0.0191897448,0.0022480590191753472
1098.512,0.014581834,0.0017082469715708638
1106.248,0.011480866,0.0013449717350719323
1113.984,0.0092887586,0.0010881685903229193
1121.72,0.007678791,0.0008995625290395985
1129.456,0.0064597381,0.0007567517259122499
1137.192,0.0055133835,0.0006458872503269321
1144.9279999999999,0.004763321,0.0005580181939301941
1152.664,0.0051042322,0.0005979555930923701
1160.3999999999999,0.0038761543,0.00045408752042550894
1168.136,0.0036633554,0.00042915834646298744
1175.872,0.0035295395,0.00041348195034415704
1183.608,0.0034687526,0.0004063608270453881
1191.344,0.0034801502,0.0004076960442535374
1199.08,0.0019601994,0.0002296353592233339
1206.816,0.00228225,0.00026736325834374495
1214.552,0.0026906561,0.00031520761615882277
1222.288,0.0032192683,0.00037713399591224827
1230.024,0.0039202899,0.00045925796092280603
1237.76,0.0048776366,0.0005714101498051071
1245.4959999999999,0.0062331694,0.000730209433932534
1253.232,0.0082421687,0.0009655616516380012
1260.968,0.0114021036,0.0013357448002931072
1268.704,0.0167899337,0.0019669235979438925
1276.44,0.027102887,0.0031750755521272106
1284.176,0.0507255286,0.00594244390741804
1291.912,0.1248127831,0.014621690162150118
1299.648,0.5584659079,0.06542371116663019
1307.384,0.9525635813,0.1115918514080205
1315.12,0.1727253798,0.020234601968228225
1322.856,0.0624616059,0.007317313385828408
1330.5919999999999,0.0315351049,0.0036943053558005463
1338.328,0.0189064121,0.002214866882526281
1346.0639999999999,0.0125700649,0.001472570274622123
1353.8,0.0089528224,0.001048814007333494
1361.536,0.0066970393,0.0007845513193138844
1369.272,0.005196874,0.0006088084854165368
1377.008,0.0041492471,0.00048608006323993185
1384.744,0.0033889993,0.00039701780934282865
1392.48,0.0028199383,0.00033035289394953263
1400.216,0.0023829746,0.00027916304243898887
1407.952,0.0020401917,0.00023900637553198124
1415.6879999999999,0.0017663568,0.00020692689645991045
1423.424,0.0015441521,0.00018089584262650292
1431.1599999999999,0.0013613726,0.00015948341073760357
1438.896,0.001209217,0.00014165853748040235
1446.632,0.0010812089,0.00012666251920440632
1454.368,0.0009724973,0.00011392706621031633
1462.104,0.0,0.0
1469.84,0.0,0.0
1477.576,0.0,0.0
1485.312,0.0,0.0
1493.048,0.0,0.0
1500.7839999999999,0.0,0.0
1508.52,0.0,0.0
1516.2559999999999,0.0,0.0
1523.992,0.0,0.0
1531.728,0.0,0.0
1539.464,0.0,0.0
1547.2,0.0,0.0
1554.936,0.0,0.0
1562.672,0.0,0.0
1570.408,0.0,0.0
1578.144,0.0,0.0
1585.8799999999999,0.0,0.0
1593.616,0.0,0.0
1601.3519999999999,0.0,0.0
1609.088,0.0,0.0
1616.8239999999998,0.0,0.0
1624.56,0.0,0.0
1632.296,0.0,0.0
1640.032,0.0,0.0
1647.768,0.0,0.0
1655.504,0.0,0.0
1663.24,0.0,0.0
1670.9759999999999,0.0,0.0
1678.712,0.0,0.0
1686.4479999999999,0.0,0.0
1694.184,0.0,0.0
1701.9199999999998,0.0,0.0
1709.656,0.0,0.0
1717.392,0.0,0.0
1725.128,0.0,0.0
1732.864,0.0,0.0
1740.6,0.0,0.0
1748.336,0.0,0.0
1756.072,0.0,0.0
1763.808,0.0,0.0
1771.5439999999999,0.0,0.0
1779.28,0.0,0.0
1787.0159999999998,0.0,0.0
1794.752,0.0,0.0
