wavenumber_cm-1,intensity_normalized
693.0,0.0007894223228448362
694.0,0.0007450116101842784
695.0,0.0007037549517837536
696.0,0.0006664502174727029
697.0,0.0006335348741872083
698.0,0.000605146592942715
699.0,0.0005812048609862214
700.0,0.0005614770413738329
701.0,0.0005456211383365314
702.0,0.0005332185682478105
703.0,0.0005238117163557515
704.0,0.0005169467029739865
705.0,0.0005122062398369085
706.0,0.0005092149981523518
707.0,0.0005076142575429183
708.0,0.0005070244936086946
709.0,0.0005070282644699722
710.0,0.000507199974557079
711.0,0.0005071849247020116
712.0,0.0005068008232165137
713.0,0.0005061179888011813
714.0,0.0005054802897628794
715.0,0.0005054543707602761
716.0,0.000506725211965523
717.0,0.0005099744164221273
718.0,0.0005157749410872513
719.0,0.0005245169242903441
720.0,0.0005363585317633746
721.0,0.0005511881116251118
722.0,0.0005685941660771054
723.0,0.0005878589708634734
724.0,0.0006080034881055997
725.0,0.0006279023822557186
726.0,0.0006464585788730376
727.0,0.0006627918795267281
728.0,0.0006763772849634056
729.0,0.0006870807589363099
730.0,0.0006950810308363169
731.0,0.0007007161034954537
732.0,0.0007043257961399966
733.0,0.0007061586436955453
734.0,0.0007063739771102895
735.0,0.0007051185673310964
736.0,0.0007026201313297296
737.0,0.0006992369825264307
738.0,0.0006954339459020319
739.0,0.0006916997426892118
740.0,0.0006884534333306465
741.0,0.0006859891134420242
742.0,0.0006844801717258422
743.0,0.0006840261594591885
744.0,0.000684701229697522
745.0,0.0006865677027079398
746.0,0.0006896472703845135
747.0,0.000693875680691922
748.0,0.0006990818879063952
749.0,0.0007050191069225482
750.0,0.0007114413651867841
751.0,0.000718187017008564
752.0,0.0007252217844239879
753.0,0.0007326152260848477
754.0,0.0007404637015488861
755.0,0.0007488055339522915
756.0,0.0007575791863464673
757.0,0.0007666487714108804
758.0,0.0007758790227109244
759.0,0.0007852102945864706
760.0,0.0007946835051135739
761.0,0.0008043963719388031
762.0,0.0008144166320837667
763.0,0.0008247072662414312
764.0,0.0008351138874506239
765.0,0.0008454273694514399
766.0,0.0008554879414086879
767.0,0.0008652696849695685
768.0,0.0008748944903708211
769.0,0.0008845668738168485
770.0,0.000894470057602511
771.0,0.0009046889644241257
772.0,0.0009152109914024319
773.0,0.0009260089223459553
774.0,0.0009371602643844873
775.0,0.0009489343444141818
776.0,0.000961796716208703
777.0,0.0009763282607634202
778.0,0.0009931037952482444
779.0,0.0010125925259075056
780.0,0.00103512018665083
781.0,0.001060886215100632
782.0,0.0010899908259139224
783.0,0.0011224234261164414
784.0,0.001157999271116286
785.0,0.0011962823978133967
786.0,0.0012365636470333988
787.0,0.0012779476693819353
788.0,0.0013195456292164807
789.0,0.001360703367025649
790.0,0.0014011607222704549
791.0,0.0014410623787639205
792.0,0.0014808147566391628
793.0,0.0015208659358630294
794.0,0.001561526949351519
795.0,0.0016029260435842531
796.0,0.0016451064184629756
797.0,0.0016881905698524294
798.0,0.0017324944919379214
799.0,0.0017785086010649264
800.0,0.001826749771315477
801.0,0.0018775757754428244
802.0,0.0019310834920692754
803.0,0.0019871636008388974
804.0,0.0020456853049767784
805.0,0.0021066973280708407
806.0,0.002170514000480194
807.0,0.002237623257952526
808.0,0.0023084674480884897
809.0,0.0023832360655338244
810.0,0.0024618123608028905
811.0,0.0025439256068341166
812.0,0.002629430315901421
813.0,0.0027185453519238336
814.0,0.0028119001691886193
815.0,0.0029103499422954084
816.0,0.003014668226774877
817.0,0.003125311460678672
818.0,0.0032424142176871863
819.0,0.003366032871656692
820.0,0.003496493762634379
821.0,0.0036346247961280324
822.0,0.003781713238039711
823.0,0.0039392050474459615
824.0,0.0041083360603157764
825.0,0.004289946846305078
826.0,0.004484631658261256
827.0,0.004693162552430829
828.0,0.004916943799931369
829.0,0.005158215713936038
830.0,0.005419877960824662
831.0,0.005705055188486676
832.0,0.006016721430305353
833.0,0.0063576988277842
834.0,0.006731134751858852
835.0,0.007141265215645183
836.0,0.007594087898778955
837.0,0.008097635451772566
838.0,0.008661841520618423
839.0,0.009298347820050613
840.0,0.01002077323509702
841.0,0.010845816877144372
842.0,0.011795159965525277
843.0,0.012897703883742244
844.0,0.014191489185380282
845.0,0.01572476947865642
846.0,0.017556001792158625
847.0,0.019752654019196292
848.0,0.02238851924619115
849.0,0.0255388005488885
850.0,0.029272074262053843
851.0,0.03363891306398511
852.0,0.03865862732588191
853.0,0.04430771521955282
854.0,0.05051500048356059
855.0,0.05716781216975195
856.0,0.0641304228463149
857.0,0.07127117793147819
858.0,0.0784904309922641
859.0,0.0857399408150124
860.0,0.09302707221447983
861.0,0.1004031442119352
862.0,0.1079417442818657
863.0,0.11571630039022525
864.0,0.1237845803577086
865.0,0.1321818370438521
866.0,0.14091756643887096
867.0,0.1499677206194649
868.0,0.15925733349721394
869.0,0.16863673143213187
870.0,0.17786308837928325
871.0,0.18660222743783927
872.0,0.19445989301859412
873.0,0.20103878820186813
874.0,0.20600376665138612
875.0,0.20913053043492538
876.0,0.21031797705018979
877.0,0.20955984630989619
878.0,0.20689040623777946
879.0,0.20233194220421644
880.0,0.19587174769146293
881.0,0.1874826375134103
882.0,0.1771801354340125
883.0,0.16509149762799205
884.0,0.15150515195845862
885.0,0.1368767149946402
886.0,0.12178540206615313
887.0,0.10685389957802165
888.0,0.09265721789078021
889.0,0.0796472941219603
890.0,0.06811128788273922
891.0,0.05816787293039321
892.0,0.049793660755364566
893.0,0.042865484720719174
894.0,0.03720445732568823
895.0,0.032612368116096795
896.0,0.028896811490718266
897.0,0.02588578421333599
898.0,0.02343438748285874
899.0,0.02142624100743394
900.0,0.019771455584682383
901.0,0.018402452616866606
902.0,0.017268809078443706
903.0,0.01633233739721891
904.0,0.015563377850524017
905.0,0.014938676641665805
906.0,0.014440506126098967
907.0,0.014056258279773495
908.0,0.013777836989936055
909.0,0.013600673426601016
