frequency_scaled_cm-1,raman_activity,stick_intensity_normalized
850.9599999999999,0.12231588,0.018611824874244523
858.696,0.4438757784,0.06754101146555762
866.432,0.714502567,0.10872011589339148
874.168,1.2123149183,0.1844682223749987
881.904,1.0723605246,0.16317248656436262
889.64,0.2369256278,0.036051069516354214
897.376,0.1064014794,0.016190258378170817
905.112,0.0706383877,0.010748476005498128
912.848,0.0660193091,0.010045627920821221
920.584,0.0889907751,0.013541011368143533
928.3199999999999,0.203402089,0.030950061917745256
936.0559999999999,1.0669146918,0.16234383793453616
943.7919999999999,0.4207667572,0.06402469734845685
951.528,0.1411562707,0.02147861577883308
959.264,0.2079578977,0.03164328272999759
967.0,0.1317964402,0.02005440556084166
974.736,0.0589874452,0.008975645679379455
982.472,0.0484232303,0.007368173962275472
990.208,0.0522824216,0.00795539610082206
997.944,0.0697703778,0.010616397911894008
1005.68,0.1391082875,0.021166990627104663
1013.4159999999999,0.3523780193,0.05361853248118525
1021.1519999999999,0.5641327715,0.0858395520596361
1028.888,0.4214977597,0.06413592812660793
1036.624,0.964487184,0.1467582668911122
1044.36,1.0598279267,0.16126550181852153
1052.096,0.7111461894,0.10820940287638144
1059.8319999999999,0.6258692743,0.09523349975033583
1067.568,1.8746406161,0.28524900322835484
1075.3039999999999,0.9151519936,0.13925132728635845
1083.04,0.9507732035,0.14467152064528704
1090.776,1.1727962326,0.1784549814327048
1098.512,0.4789160498,0.07287280807972416
1106.248,1.1178237964,0.17009026741956945
1113.984,1.4146233469,0.2152518707752457
1121.72,2.0286384486,0.30868161630772967
1129.456,0.489888036,0.0745423270798493
1137.192,0.4705150209,0.07159449099897988
1144.9279999999999,0.7356720999,0.1119413136561379
1152.664,0.3085799513,0.04695413231134423
1160.3999999999999,0.4992760476,0.0759708253894439
1168.136,1.7782352902,0.2705797792273889
1175.872,1.5464037077,0.23530382966295804
1183.608,1.2744320612,0.19392008901196542
1191.344,0.4221066005,0.06422857054021681
1199.08,0.6578975298,0.10010698210106217
1206.816,0.9096750874,0.1384179504668722
1214.552,1.4331755281,0.21807480715545777
1222.288,0.4264003904,0.06488192205651708
1230.024,0.1904328691,0.028976639909626876
1237.76,0.1632417319,0.024839182993174523
1245.4959999999999,0.2344135395,0.035668825219798125
1253.232,0.7723138207,0.11751678996077276
1260.968,0.6159283972,0.09372087633887376
1268.704,1.9617899502,0.2985098173121535
1276.44,1.472896207,0.22411878378034816
1284.176,1.2515320133,0.19043557268320574
1291.912,0.6343234969,0.0965199108890946
1299.648,0.385679117,0.05868569300451638
1307.384,0.9136024623,0.1390155475560997
1315.12,0.295216079,0.04492065921783121
1322.856,0.2391635369,0.036391594166576884
1330.5919999999999,0.3880996486,0.05905400585352482
1338.328,0.7675357355,0.11678974711910232
1346.0639999999999,1.9685337752,0.2995359709880503
1353.8,3.6046691625,0.5484935495050984
1361.536,4.2616788844,0.6484654410099374
1369.272,2.2353954581,0.3401421695272831
1377.008,1.1625103979,0.17688986859435685
1384.744,0.5064930025,0.07706897144148653
1392.48,0.7100365362,0.1080405558629802
1400.216,2.0891178438,0.3178842800335077
1407.952,0.6520136053,0.09921167257651574
1415.6879999999999,0.4584686585,0.06976149280315702
1423.424,0.1856516152,0.028249114912332177
1431.1599999999999,0.169017597,0.02571804998688344
1438.896,0.4060231605,0.06178128267656887
1446.632,0.593048575,0.0902394375924064
1454.368,0.1897655734,0.02887510288346366
1462.104,0.1887143476,0.028715146298162655
1469.84,0.4112035004,0.0625695333845543
1477.576,2.1721233967,0.3305145682198384
1485.312,0.9488573933,0.14438000719719923
1493.048,0.2401467725,0.03654120522932133
1500.7839999999999,0.1087858961,0.016553075912963715
1508.52,0.061864303,0.009413394020491862
1516.2559999999999,0.0396122148,0.00602747251410493
1523.992,0.028083167,0.004273189925283315
1531.728,0.021776873,0.0033136118268916838
1539.464,0.0174466355,0.0026547143720895235
1547.2,0.0148620721,0.0022614421217718875
1554.936,0.012940264,0.0019690160214233094
1562.672,0.0109326238,0.0016635295399223524
1570.408,0.0104111788,0.001584185443133363
1578.144,0.0106412493,0.00161919342292086
1585.8799999999999,0.0114993272,0.0017497602438705149
1593.616,0.0132269939,0.002012645406953705
1601.3519999999999,0.015855726,0.00241263845353527
1609.088,0.0215939297,0.003285774814546955
1616.8239999999998,0.0328568215,0.004999558582927354
1624.56,0.0587663882,0.008942009211479899
1632.296,0.1388875573,0.02113340388573586
1640.032,0.5891806757,0.08965089042745272
1647.768,1.2092143844,0.18399643903857946
1655.504,0.2134552169,0.03247976563171258
1663.24,0.0753534481,0.011465928869642058
1670.9759999999999,0.0376153501,0.005723625653877454
1678.712,0.0224078994,0.003409630045031675
1686.4479999999999,0.0148373508,0.0022576804801415144
1694.184,0.0105378561,0.00160346091025294
1701.9199999999998,0.0078664232,0.0011969704259585444
1709.656,0.0060946874,0.0009273796219433215
1717.392,0.0048600264,0.0007395111758261076
1725.128,0.0039655599,0.0006034073939305888
1732.864,0.0032969533,0.0005016708986450702
1740.6,0.002784138,0.00042363991398115596
1748.336,0.00238224,0.00036248632383971955
1756.072,0.0020614455,0.00031367360177435213
1763.808,0.0018013209,0.0002740925310198196
1771.5439999999999,0.0015874832,0.00024155456600733524
1779.28,0.0014095707,0.00021448305008528955
1787.0159999999998,0.0012599665,0.0001917189807686035
1794.752,0.0011329698,0.00017239491311682377
