integration times(sec),25,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,7
laser_powerlevel,65,-44.161473544249,24.5
,,-42.1546698518468,-10
,,-40.1486357454087,5.5
,,-38.1433708576169,23.5
,,-36.1388748214067,40
,,-34.1351472699553,24
,,-32.1321878366853,48.5
,,-30.1299961552522,53.5
,,-28.1285718595627,32
,,-26.127914583758,28.5
,,-24.1280239622283,102.5
,,-22.1288996296043,65
,,-20.1305412207475,69
,,-18.1329483707741,122.5
,,-16.136120715033,209.5
,,-14.1400578891189,611.5
,,-12.1447595288591,2844.5
,,-10.1502252703322,4640.5
,,-8.1564547498474,6610
,,-6.16344760395987,9521
,,-4.17120346946103,16199.5
,,-2.1797219833843,25652.5
,,-0.189002782999523,19257
,,1.80095449418513,9357
,,3.7901502104105,2704.5
,,5.77858472769731,2257.5
,,7.76625840781526,1481
,,9.75317161230305,160
,,11.7393247024465,165
,,13.7247180393133,99.5
,,15.7093519837217,106
,,17.6932268962537,90.5
,,19.6763431372528,85.5
,,21.6587010668318,65.5
,,23.6403010448576,77
,,25.6211434309644,44
,,27.60122858455,69
,,29.5805568647775,108
,,31.5591286305698,244
,,33.5369442406154,342
,,35.5140040533643,517.5
,,37.4903084270354,803
,,39.4658577196114,1194
,,41.4406522888366,1450
,,43.4146924922206,1574.5
,,45.3879786870384,1557
,,47.3605112303303,1633
,,49.3322904789075,1725.5
,,51.3033167893354,1729
,,53.2735905179561,1739
,,55.2431120208676,1872
,,57.2118816539387,2031
,,59.179899772811,2199
,,61.1471667328824,2478
,,63.1136828893214,2665.5
,,65.0794485970673,2870.5
,,67.0444642108196,2985.5
,,69.0087300850446,3002
,,70.9722465739851,2900.5
,,72.9350140316456,2701.5
,,74.8970328117921,2696
,,76.8583032679744,2724
,,78.8188257534912,2835.5
,,80.7786006214246,3000.5
,,82.7376282246223,3125
,,84.6959089156935,3226
,,86.6534430470238,3223.5
,,88.6102309707621,3278.5
,,90.566273038834,3304.5
,,92.5215696029263,3301
,,94.4761210145007,3279.5
,,96.4299276247893,3134
,,98.3829897847845,3026
,,100.335307845264,2914.5
,,102.286882156764,2864
,,104.237713069599,2853.5
,,106.187800933843,2836
,,108.137146099358,2750
,,110.085748915759,2643.5
,,112.033609732445,2546.5
,,113.980728898583,2481.5
,,115.927106763107,2355
,,117.87274367473,2198
,,119.817639981929,2079.5
,,121.761796032959,2007.5
,,123.705212175848,1850.5
,,125.647888758393,1755.5
,,127.589826128164,1683.5
,,129.531024632504,1625
,,131.471484618531,1622
,,133.411206433135,1546.5
,,135.35019042298,1544
,,137.288436934499,1510
,,139.225946313907,1535
,,141.162718907186,1537.5
,,143.098755060095,1506
,,145.034055118169,1566.5
,,146.968619426712,1532.5
,,148.902448330808,1526
,,150.835542175313,1470.5
,,152.767901304856,1409.5
,,154.699526063849,1420
,,156.63041679647,1368.5
,,158.560573846682,1365
,,160.489997558212,1302.5
,,162.418688274569,1338
,,164.346646339047,1345
,,166.273872094696,1281
,,168.200365884364,1250.5
,,170.126128050659,1255
,,172.051158935974,1311
,,173.975458882476,1270.5
,,175.899028232114,1251.5
,,177.821867326607,1332
,,179.743976507454,1261.5
,,181.665356115935,1274
,,183.5860064931,1298
,,185.505927979792,1298.5
,,187.425120916616,1297.5
,,189.343585643961,1215
,,191.261322501998,1217.5
,,193.178331830672,1200
,,195.094613969706,1206
,,197.01016925861,1247
,,198.924998036668,1271
,,200.839100642937,1302.5
,,202.752477416265,1259
,,204.665128695269,1284
,,206.577054818363,1269.5
,,208.488256123717,1264.5
,,210.398732949297,1263.5
,,212.308485632848,1225.5
,,214.217514511893,1203
,,216.125819923733,1236
,,218.033402205458,1195
,,219.940261693931,1258
,,221.8463987258,1295
,,223.751813637493,1326.5
,,225.656506765223,1413.5
,,227.560478444981,1496
,,229.463729012537,1576.5
,,231.366258803453,1648.5
,,233.268068153067,1648.5
,,235.169157396496,1529
,,237.069526868645,1462.5
,,238.9691769042,1431.5
,,240.868107837636,1338
,,242.766320003197,1346
,,244.66381373492,1292
,,246.560589366629,1311
,,248.456647231922,1324
,,250.351987664188,1283.5
,,252.246610996595,1298
,,254.140517562102,1301.5
,,256.033707693441,1374.5
,,257.926181723144,1317
,,259.817939983512,1318
,,261.708982806638,1260.5
,,263.599310524403,1233.5
,,265.488923468469,1242
,,267.377821970284,1249
,,269.26600636108,1256
,,271.153476971878,1212.5
,,273.040234133483,1235
,,274.926278176486,1296.5
,,276.811609431265,1311
,,278.69622822798,1445
,,280.580134896583,1503
,,282.463329766813,1527.5
,,284.345813168189,1533.5
,,286.227585430024,1461
,,288.108646881416,1444
,,289.988997851247,1413.5
,,291.868638668191,1415.5
,,293.747569660709,1371.5
,,295.625791157048,1344.5
,,297.503303485239,1290.5
,,299.380106973114,1269.5
,,301.256201948281,1302
,,303.131588738137,1244
,,305.006267669878,1301
,,306.880239070475,1299
,,308.753503266698,1262
,,310.626060585104,1331.5
,,312.49791135204,1387
,,314.369055893634,1481
,,316.239494535816,1531.5
,,318.109227604295,1514.5
,,319.978255424579,1449.5
,,321.846578321964,1364
,,323.714196621529,1289
,,325.581110648151,1246.5
,,327.447320726491,1273
,,329.312827181013,1339.5
,,331.177630335957,1321.5
,,333.041730515366,1353
,,334.905128043067,1315
,,336.767823242679,1274
,,338.629816437613,1196
,,340.491107951078,1185
,,342.351698106067,1107.5
,,344.211587225367,1099
,,346.070775631559,1089
,,347.929263647009,1065.5
,,349.787051593894,1080
,,351.644139794162,1094
,,353.500528569564,1095
,,355.356218241648,1116
,,357.211209131747,1177.5
,,359.065501560986,837
,,360.919095850299,1276
,,362.771992320395,1399
,,364.624191291785,1480
,,366.475693084774,1467.5
,,368.326498019464,1415
,,370.176606415744,1306.5
,,372.026018593304,1238
,,373.874734871624,1176
,,375.722755569981,1180.5
,,377.570081007447,1141.5
,,379.416711502885,1191
,,381.262647374964,1115.5
,,383.107888942135,1116.5
,,384.952436522655,1105
,,386.79629043457,1012.5
,,388.639450995721,973
,,390.481918523754,981
,,392.323693336104,982.5
,,394.164775750001,955
,,396.005166082479,942
,,397.844864650357,933
,,399.683871770265,970.5
,,401.522187758617,965.5
,,403.359812931632,929.5
,,405.196747605327,929
,,407.032992095506,966
,,408.868546717782,971.5
,,410.703411787561,986.5
,,412.537587620049,932
,,414.371074530249,970
,,416.203872832957,968.5
,,418.035982842777,946
,,419.867404874105,950
,,421.698139241136,916
,,423.528186257867,966
,,425.357546238092,963.5
,,427.186219495403,1001
,,429.014206343187,945
,,430.841507094647,921
,,432.668122062767,957.5
,,434.494051560343,921
,,436.319295899961,899.5
,,438.14385539401,931.5
,,439.967730354691,893.5
,,441.790921093985,925
,,443.613427923692,908.5
,,445.435251155401,894
,,447.256391100504,945
,,449.076848070199,964.5
,,450.89662237548,1053
,,452.715714327145,1078
,,454.534124235792,1191
,,456.351852411821,1256.5
,,458.16889916543,1307
,,459.985264806626,1337.5
,,461.800949645216,1170.5
,,463.615953990806,1046
,,465.430278152804,1043.5
,,467.243922440422,982
,,469.056887162678,998.5
,,470.869172628391,945.5
,,472.680779146182,941.5
,,474.491707024468,937
,,476.301956571482,960.5
,,478.111528095253,997.5
,,479.920421903618,1006
,,481.72863830421,1005
,,483.536177604474,1058.5
,,485.343040111651,1151.5
,,487.149226132797,1179
,,488.954735974761,1203.5
,,490.759569944203,1157.5
,,492.563728347586,1054.5
,,494.367211491179,1015
,,496.170019681054,974
,,497.972153223085,976.5
,,499.77361242296,951.5
,,501.574397586164,944.5
,,503.374509017991,933
,,505.173947023542,898
,,506.972711907716,918.5
,,508.770803975232,883
,,510.568223530603,904.5
,,512.364970878152,921
,,514.161046322009,908
,,515.956450166112,923.5
,,517.751182714195,1001
,,519.545244269821,1014
,,521.338635136335,1079.5
,,523.131355616908,1088.5
,,524.923406014505,1029.5
,,526.714786631906,1024
,,528.505497771697,999.5
,,530.295539736278,968
,,532.084912827839,982
,,533.873617348396,987
,,535.661653599765,1086.5
,,537.449021883567,1178.5
,,539.235722501244,1305
,,541.021755754035,1473
,,542.807121942988,1442.5
,,544.591821368967,1281.5
,,546.37585433264,1099
,,548.159221134483,989.5
,,549.941922074791,930
,,551.723957453652,945
,,553.505327570978,887
,,555.286032726481,911
,,557.066073219688,902.5
,,558.845449349939,914
,,560.624161416377,948.5
,,562.40220971796,902
,,564.179594553454,906
,,565.956316221434,898.5
,,567.732375020294,931.5
,,569.507771248231,902
,,571.282505203249,935
,,573.056577183179,955.5
,,574.829987485648,971.5
,,576.6027364081,966
,,578.374824247796,986
,,580.146251301796,1010
,,581.917017866981,1079.5
,,583.687124240043,1092
,,585.45657071749,1080.5
,,587.225357595635,1077.5
,,588.9934851706,1060
,,590.760953738332,975
,,592.527763594586,909.5
,,594.293915034921,863.5
,,596.059408354722,907.5
,,597.824243849183,901.5
,,599.588421813303,877.5
,,601.351942541907,886
,,603.114806329624,874.5
,,604.877013470903,909.5
,,606.638564260005,897
,,608.399458991002,947.5
,,610.159697957783,942.5
,,611.919281454051,949.5
,,613.678209773321,996.5
,,615.436483208929,903.5
,,617.194102054018,965.5
,,618.951066601549,947.5
,,620.707377144301,914
,,622.463033974862,910.5
,,624.218037385641,913.5
,,625.972387668859,882.5
,,627.726085116552,873.5
,,629.479130020578,888
,,631.231522672599,910
,,632.983263364104,883.5
,,634.734352386393,893
,,636.484790030583,919.5
,,638.234576587611,946.5
,,639.983712348219,936
,,641.73219760298,991.5
,,643.480032642277,1044
,,645.227217756308,1049
,,646.973753235096,1028.5
,,648.719639368464,1005.5
,,650.464876446078,950.5
,,652.209464757396,915.5
,,653.95340459171,896.5
,,655.696696238127,920.5
,,657.439339985565,904
,,659.181336122767,858.5
,,660.92268493829,900
,,662.663386720513,867
,,664.403441757631,873
,,666.142850337659,864
,,667.881612748426,886
,,669.619729277587,886.5
,,671.357200212613,918
,,673.09402584079,901.5
,,674.830206449229,930
,,676.565742324861,926
,,678.300633754428,918
,,680.0348810245,910
,,681.768484421467,879.5
,,683.501444231533,890.5
,,685.233760740726,873.5
,,686.965434234891,880
,,688.696464999701,865.5
,,690.426853320636,843
,,692.156599483014,843.5
,,693.885703771959,869.5
,,695.614166472422,916
,,697.341987869173,880.5
,,699.069168246802,918
,,700.795707889734,962.5
,,702.521607082192,977.5
,,704.246866108238,978.5
,,705.97148525175,949.5
,,707.695464796425,934.5
,,709.418805025789,846
,,711.141506223184,849.5
,,712.863568671777,847.5
,,714.584992654554,850.5
,,716.305778454329,804
,,718.025926353735,850
,,719.745436635227,829.5
,,721.464309581086,852
,,723.182545473413,843
,,724.900144594132,878.5
,,726.617107224991,850
,,728.333433647569,842
,,730.049124143252,837
,,731.764178993264,830.5
,,733.47859847865,852.5
,,735.19238288027,854
,,736.905532478821,878.5
,,738.618047554814,926
,,740.329928388594,909
,,742.041175260318,916
,,743.751788449978,907.5
,,745.461768237383,943
,,747.171114902176,916.5
,,748.879828723819,892.5
,,750.587909981596,869.5
,,752.295358954623,831
,,754.00217592184,830
,,755.708361162007,832
,,757.413914953717,825.5
,,759.118837575385,789.5
,,760.82312930525,796.5
,,762.52679042138,815.5
,,764.229821201665,796
,,765.932221923833,858
,,767.633992865425,792.5
,,769.335134303812,869
,,771.035646516195,850
,,772.735529779597,870.5
,,774.434784370877,880.5
,,776.133410566708,810
,,777.831408643602,818
,,779.528778877891,836.5
,,781.225521545737,842
,,782.921636923127,844.5
,,784.61712528588,815.5
,,786.311986909644,823.5
,,788.006222069889,844.5
,,789.699831041913,832.5
,,791.392814100845,853
,,793.085171521647,834
,,794.776903579101,843.5
,,796.468010547824,846
,,798.158492702256,853
,,799.848350316668,829.5
,,801.537583665162,815.5
,,803.226193021668,831
,,804.914178659947,829
,,806.601540853584,832
,,808.288279875998,816.5
,,809.974396000436,807
,,811.659889499977,853.5
,,813.344760647526,834
,,815.029009715818,873.5
,,816.712636977423,828.5
,,818.395642704736,881.5
,,820.078027169986,896
,,821.75979064523,894.5
,,823.440933402358,973
,,825.121455713088,1046.5
,,826.80135784897,1132.5
,,828.480640081383,1208
,,830.159302681543,1209.5
,,831.83734592049,1243
,,833.514770069103,1174.5
,,835.191575398083,1005.5
,,836.86776217797,967
,,838.543330679133,919
,,840.218281171776,914.5
,,841.892613925927,895
,,843.566329211457,854
,,845.23942729806,853
,,846.911908455264,861
,,848.583772952437,857.5
,,850.255021058767,822
,,851.925653043289,833.5
,,853.595669174858,878
,,855.265069722167,878.5
,,856.933854953746,837
,,858.602025137954,865
,,860.269580542981,922
,,861.936521436857,963
,,863.602848087439,987.5
,,865.268560762423,1042.5
,,866.933659729335,1117.5
,,868.598145255537,1237
,,870.262017608224,1386
,,871.925277054426,1432
,,873.587923861005,1352
,,875.249958294664,1262.5
,,876.91138062193,1093
,,878.572191109175,1002.5
,,880.232390022602,919
,,881.891977628242,925.5
,,883.550954191973,890
,,885.209319979502,913.5
,,886.867075256368,859
,,888.524220287953,861.5
,,890.18075533947,870.5
,,891.836680675964,856
,,893.491996562323,851.5
,,895.146703263272,844
,,896.800801043362,909.5
,,898.45429016699,882
,,900.10717089838,955
,,901.759443501602,926.5
,,903.411108240556,883.5
,,905.062165378984,876.5
,,906.712615180455,803
,,908.362457908388,814.5
,,910.011693826027,801.5
,,911.660323196462,808
,,913.308346282616,760
,,914.955763347247,818.5
,,916.602574652954,800.5
,,918.248780462172,852.5
,,919.89438103718,839.5
,,921.539376640083,863
,,923.183767532832,914
,,924.827553977215,1019.5
,,926.470736234858,1194.5
,,928.113314567219,1407
,,929.755289235609,1524.5
,,931.396660501159,1374
,,933.037428624855,1218.5
,,934.677593867513,1014
,,936.317156489788,882
,,937.956116752177,838.5
,,939.594474915015,816
,,941.232231238477,787
,,942.869385982573,782.5
,,944.505939407158,784.5
,,946.141891771922,826.5
,,947.777243336401,822
,,949.411994359964,911.5
,,951.046145101822,989.5
,,952.679695821031,1101.5
,,954.312646776476,1309.5
,,955.944998226892,1440.5
,,957.576750430857,1363
,,959.207903646779,1123.5
,,960.83845813291,977.5
,,962.468414147348,868
,,964.097771948025,821
,,965.726531792719,758.5
,,967.354693939049,769
,,968.982258644472,742
,,970.609226166283,716.5
,,972.235596761629,727
,,973.861370687495,716
,,975.486548200699,682
,,977.11112955791,703
,,978.735115015636,680.5
,,980.358504830228,707.5
,,981.981299257874,706
,,983.603498554616,707
,,985.225102976321,708.5
,,986.846112778716,674.5
,,988.466528217361,720
,,990.086349547661,705
,,991.705577024859,698.5
,,993.324210904051,746
,,994.942251440167,750
,,996.559698887982,762.5
,,998.176553502119,787
,,999.792815537039,727.5
,,1001.40848524705,786.5
,,1003.0235628863,774.5
,,1004.63804870879,893
,,1006.25194296835,874
,,1007.86524591866,917.5
,,1009.47795781325,875.5
,,1011.09007890549,831.5
,,1012.7016094486,845.5
,,1014.31254969563,874
,,1015.92289989948,947
,,1017.5326603129,988.5
,,1019.14183118849,1100.5
,,1020.75041277869,1140
,,1022.35840533577,1159.5
,,1023.96580911186,1168
,,1025.57262435893,1232
,,1027.17885132881,1119
,,1028.78449027316,980.5
,,1030.38954144348,912.5
,,1031.99400509112,916
,,1033.5978814673,815
,,1035.20117082306,822.5
,,1036.80387340928,779
,,1038.4059894767,776
,,1040.00751927592,797
,,1041.60846305736,815
,,1043.20882107129,822
,,1044.80859356784,857
,,1046.40778079699,858
,,1048.00638300854,801.5
,,1049.60440045217,779
,,1051.20183337738,758.5
,,1052.79868203352,783.5
,,1054.39494666982,824
,,1055.99062753531,849.5
,,1057.5857248789,875.5
,,1059.18023894933,885.5
,,1060.7741699952,838.5
,,1062.36751826496,820
,,1063.96028400689,831.5
,,1065.55246746913,804
,,1067.14406889967,764.5
,,1068.73508854633,790.5
,,1070.32552665682,740.5
,,1071.91538347865,714.5
,,1073.50465925921,754.5
,,1075.09335424573,746
,,1076.68146868527,730.5
,,1078.26900282478,733.5
,,1079.85595691102,780
,,1081.44233119062,805.5
,,1083.02812591005,864
,,1084.61334131564,866
,,1086.19797765355,845
,,1087.78203516981,843
,,1089.36551411028,782
,,1090.9484147207,756.5
,,1092.53073724662,745.5
,,1094.11248193348,720
,,1095.69364902654,766.5
,,1097.27423877092,774.5
,,1098.8542514116,793.5
,,1100.43368719338,823
,,1102.01254636096,888
,,1103.59082915883,833.5
,,1105.1685358314,853.5
,,1106.74566662286,842.5
,,1108.32222177731,903
,,1109.89820153866,828
,,1111.4736061507,902.5
,,1113.04843585704,889
,,1114.62269090118,891
,,1116.19637152644,840
,,1117.769477976,868.5
,,1119.34201049289,874
,,1120.91396932001,862
,,1122.48535470009,906
,,1124.05616687572,934.5
,,1125.62640608934,1023.5
,,1127.19607258324,985.5
,,1128.76516659958,1034
,,1130.33368838034,1006.5
,,1131.90163816739,895.5
,,1133.46901620242,849.5
,,1135.03582272699,765
,,1136.60205798251,708
,,1138.16772221025,731.5
,,1139.73281565131,687
,,1141.29733854666,718.5
,,1142.86129113713,723.5
,,1144.42467366339,733
,,1145.98748636597,737.5
,,1147.54972948525,747.5
,,1149.11140326147,792.5
,,1150.67250793471,796.5
,,1152.23304374493,758.5
,,1153.7930109319,825
,,1155.35240973529,878
,,1156.91124039461,866
,,1158.4695031492,874.5
,,1160.02719823829,806
,,1161.58432590094,749
,,1163.14088637608,716
,,1164.69687990248,699
,,1166.25230671877,672.5
,,1167.80716706346,622
,,1169.36146117486,609
,,1170.91518929119,667.5
,,1172.4683516505,639.5
,,1174.02094849068,615.5
,,1175.57298004952,625
,,1177.12444656462,601
,,1178.67534827347,627
,,1180.22568541338,623
,,1181.77545822155,620
,,1183.32466693502,609.5
,,1184.87331179068,558
,,1186.4213930253,594
,,1187.96891087548,622.5
,,1189.51586557769,1383
,,1191.06225736825,648
,,1192.60808648335,580.5
,,1194.15335315901,613
,,1195.69805763113,610
,,1197.24220013547,594.5
,,1198.78578090762,619.5
,,1200.32880018306,601.5
,,1201.8712581971,581.5
,,1203.41315518492,637.5
,,1204.95449138156,614.5
,,1206.49526702192,644.5
,,1208.03548234073,628.5
,,1209.57513757262,621
,,1211.11423295205,644.5
,,1212.65276871333,616.5
,,1214.19074509067,642
,,1215.72816231809,620
,,1217.26502062949,634.5
,,1218.80132025863,622
,,1220.33706143912,630.5
,,1221.87224440445,640
,,1223.40686938793,622.5
,,1224.94093662277,653
,,1226.47444634202,673
,,1228.00739877856,648.5
,,1229.53979416519,687.5
,,1231.07163273453,690
,,1232.60291471905,733
,,1234.1336403511,699.5
,,1235.6638098629,703.5
,,1237.1934234865,712.5
,,1238.72248145383,721.5
,,1240.25098399667,731
,,1241.77893134666,724.5
,,1243.30632373531,775
,,1244.83316139398,783
,,1246.35944455389,772
,,1247.88517344612,818
,,1249.41034830163,814.5
,,1250.9349693512,824
,,1252.45903682551,850
,,1253.98255095508,791
,,1255.5055119703,796.5
,,1257.02792010141,752
,,1258.54977557853,744
,,1260.0710786316,677
,,1261.59182949048,703.5
,,1263.11202838484,681.5
,,1264.63167554425,666.5
,,1266.1507711981,656
,,1267.66931557568,646
,,1269.18730890613,671
,,1270.70475141843,614.5
,,1272.22164334145,618
,,1273.73798490391,641.5
,,1275.2537763344,623.5
,,1276.76901786135,610.5
,,1278.28370971308,633.5
,,1279.79785211775,633.5
,,1281.3114453034,653.5
,,1282.82448949793,664.5
,,1284.33698492908,670
,,1285.84893182448,664
,,1287.36033041161,679.5
,,1288.87118091781,716.5
,,1290.3814835703,708.5
,,1291.89123859614,739
,,1293.40044622227,702.5
,,1294.90910667548,714
,,1296.41722018244,730
,,1297.92478696967,746.5
,,1299.43180726356,749.5
,,1300.93828129036,775
,,1302.44420927617,755
,,1303.94959144699,742.5
,,1305.45442802866,729
,,1306.95871924687,751
,,1308.4624653272,705.5
,,1309.96566649509,809
,,1311.46832297584,792.5
,,1312.9704349946,911.5
,,1314.47200277641,915.5
,,1315.97302654615,888
,,1317.47350652859,887.5
,,1318.97344294835,936.5
,,1320.47283602991,945.5
,,1321.97168599762,985
,,1323.4699930757,925
,,1324.96775748824,870.5
,,1326.46497945918,802
,,1327.96165921232,782
,,1329.45779697135,823.5
,,1330.95339295982,805.5
,,1332.44844740112,859.5
,,1333.94296051854,880
,,1335.43693253521,933.5
,,1336.93036367414,973
,,1338.42325415821,944
,,1339.91560421015,936
,,1341.40741405256,969
,,1342.89868390791,956.5
,,1344.38941399855,954.5
,,1345.87960454667,976.5
,,1347.36925577434,988.5
,,1348.8583679035,920.5
,,1350.34694115596,931.5
,,1351.83497575338,877
,,1353.3224719173,843.5
,,1354.80942986913,812
,,1356.29584983013,824.5
,,1357.78173202145,757
,,1359.26707666407,747
,,1360.7518839789,736.5
,,1362.23615418665,745.5
,,1363.71988750794,724
,,1365.20308416325,731
,,1366.68574437291,728
,,1368.16786835714,717
,,1369.64945633602,756.5
,,1371.13050852949,733
,,1372.61102515737,755
,,1374.09100643934,765
,,1375.57045259496,827.5
,,1377.04936384364,824.5
,,1378.52774040467,796
,,1380.00558249722,847
,,1381.48289034029,834
,,1382.9596641528,899
,,1384.43590415349,849.5
,,1385.91161056101,862.5
,,1387.38678359386,926.5
,,1388.8614234704,924.5
,,1390.33553040888,912.5
,,1391.8091046274,960
,,1393.28214634394,929.5
,,1394.75465577636,941.5
,,1396.22663314236,955.5
,,1397.69807865954,917.5
,,1399.16899254534,902
,,1400.63937501711,854
,,1402.10922629203,813.5
,,1403.57854658717,765
,,1405.04733611947,786
,,1406.51559510573,752.5
,,1407.98332376263,766
,,1409.45052230672,735.5
,,1410.91719095442,704
,,1412.38332992202,757.5
,,1413.84893942567,712
,,1415.31401968141,703.5
,,1416.77857090513,681.5
,,1418.24259331261,688.5
,,1419.70608711949,732
,,1421.16905254129,729.5
,,1422.63148979339,704.5
,,1424.09339909104,752
,,1425.55478064938,710
,,1427.0156346834,714
,,1428.47596140798,695
,,1429.93576103785,749.5
,,1431.39503378764,772.5
,,1432.85377987182,823.5
,,1434.31199950476,819
,,1435.76969290068,844.5
,,1437.22686027369,833
,,1438.68350183777,877
,,1440.13961780675,869
,,1441.59520839436,854.5
,,1443.05027381419,852
,,1444.5048142797,886.5
,,1445.95883000423,872
,,1447.41232120099,894
,,1448.86528808306,912
,,1450.3177308634,956
,,1451.76964975483,917.5
,,1453.22104497006,895.5
,,1454.67191672166,894
,,1456.12226522207,856.5
,,1457.57209068362,817
,,1459.0213933185,835.5
,,1460.47017333878,788.5
,,1461.9184309564,766.5
,,1463.36616638317,748.5
,,1464.81337983079,782.5
,,1466.26007151082,761.5
,,1467.70624163469,720.5
,,1469.15189041371,752
,,1470.59701805907,698.5
,,1472.04162478183,691.5
,,1473.48571079292,705.5
,,1474.92927630314,680.5
,,1476.37232152319,679.5
,,1477.81484666361,626
,,1479.25685193484,662
,,1480.69833754718,612
,,1482.13930371082,616.5
,,1483.57975063581,612
,,1485.01967853208,616.5
,,1486.45908760943,621.5
,,1487.89797807756,589
,,1489.336350146,608.5
,,1490.7742040242,579
,,1492.21153992146,572
,,1493.64835804696,612
,,1495.08465860977,575.5
,,1496.52044181881,540
,,1497.9557078829,576
,,1499.39045701072,549.5
,,1500.82468941082,592.5
,,1502.25840529165,577.5
,,1503.69160486153,570.5
,,1505.12428832864,556.5
,,1506.55645590104,562
,,1507.98810778668,595.5
,,1509.41924419338,561.5
,,1510.84986532883,546
,,1512.2799714006,551
,,1513.70956261615,556
,,1515.13863918279,568
,,1516.56720130773,533.5
,,1517.99524919805,584
,,1519.4227830607,528
,,1520.84980310252,554.5
,,1522.27630953022,556.5
,,1523.70230255038,572.5
,,1525.12778236947,554.5
,,1526.55274919384,561.5
,,1527.97720322969,572.5
,,1529.40114468314,591.5
,,1530.82457376015,509.5
,,1532.24749066658,544.5
,,1533.66989560815,551.5
,,1535.09178879049,537
,,1536.51317041907,566.5
,,1537.93404069926,521.5
,,1539.3543998363,528
,,1540.77424803532,566.5
,,1542.19358550131,575
,,1543.61241243916,552.5
,,1545.03072905361,605.5
,,1546.44853554932,588
,,1547.86583213078,529
,,1549.28261900239,564
,,1550.69889636843,557.5
,,1552.11466443305,549
,,1553.52992340027,555
,,1554.94467347401,499.5
,,1556.35891485805,546
,,1557.77264775607,545.5
,,1559.1858723716,538
,,1560.59858890807,520.5
,,1562.0107975688,531
,,1563.42249855697,518
,,1564.83369207563,524.5
