integration times(sec),20,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,20.5
laser_powerlevel,55,-44.161473544249,27
,,-42.1546698518468,20.5
,,-40.1486357454087,-7.5
,,-38.1433708576169,35.5
,,-36.1388748214067,17.5
,,-34.1351472699553,20
,,-32.1321878366853,10
,,-30.1299961552522,36.5
,,-28.1285718595627,13.5
,,-26.127914583758,37.5
,,-24.1280239622283,67.5
,,-22.1288996296043,31
,,-20.1305412207475,62.5
,,-18.1329483707741,95
,,-16.136120715033,147.5
,,-14.1400578891189,368
,,-12.1447595288591,1784.5
,,-10.1502252703322,2848
,,-8.1564547498474,4205
,,-6.16344760395987,6007
,,-4.17120346946103,10141
,,-2.1797219833843,16219
,,-0.189002782999523,12382
,,1.80095449418513,6086.5
,,3.7901502104105,1804.5
,,5.77858472769731,1476.5
,,7.76625840781526,940.5
,,9.75317161230305,90.5
,,11.7393247024465,87
,,13.7247180393133,99
,,15.7093519837217,30
,,17.6932268962537,41
,,19.6763431372528,32
,,21.6587010668318,44
,,23.6403010448576,38
,,25.6211434309644,37.5
,,27.60122858455,52.5
,,29.5805568647775,71.5
,,31.5591286305698,211.5
,,33.5369442406154,238.5
,,35.5140040533643,354.5
,,37.4903084270354,589.5
,,39.4658577196114,858
,,41.4406522888366,1041
,,43.4146924922206,1108.5
,,45.3879786870384,1140.5
,,47.3605112303303,1197
,,49.3322904789075,1178.5
,,51.3033167893354,1223
,,53.2735905179561,1243
,,55.2431120208676,1331
,,57.2118816539387,1430
,,59.179899772811,1584
,,61.1471667328824,1790.5
,,63.1136828893214,1918
,,65.0794485970673,2039.5
,,67.0444642108196,2101.5
,,69.0087300850446,2163.5
,,70.9722465739851,2037
,,72.9350140316456,2005.5
,,74.8970328117921,1961.5
,,76.8583032679744,1972.5
,,78.8188257534912,2039.5
,,80.7786006214246,2164
,,82.7376282246223,2177.5
,,84.6959089156935,2250.5
,,86.6534430470238,2295.5
,,88.6102309707621,2366.5
,,90.566273038834,2388.5
,,92.5215696029263,2390
,,94.4761210145007,2271.5
,,96.4299276247893,2205.5
,,98.3829897847845,2151
,,100.335307845264,2094
,,102.286882156764,2010
,,104.237713069599,2052
,,106.187800933843,2032.5
,,108.137146099358,1950
,,110.085748915759,1857
,,112.033609732445,1840
,,113.980728898583,1752.5
,,115.927106763107,1686
,,117.87274367473,1573
,,119.817639981929,1524.5
,,121.761796032959,1385.5
,,123.705212175848,1369.5
,,125.647888758393,1320
,,127.589826128164,1243
,,129.531024632504,1220.5
,,131.471484618531,1168.5
,,133.411206433135,1150
,,135.35019042298,1137
,,137.288436934499,1115.5
,,139.225946313907,1150.5
,,141.162718907186,1154.5
,,143.098755060095,1143.5
,,145.034055118169,1114
,,146.968619426712,1087.5
,,148.902448330808,1086.5
,,150.835542175313,1095
,,152.767901304856,1063.5
,,154.699526063849,996
,,156.63041679647,990.5
,,158.560573846682,1011
,,160.489997558212,951.5
,,162.418688274569,1023
,,164.346646339047,961.5
,,166.273872094696,944
,,168.200365884364,962.5
,,170.126128050659,977.5
,,172.051158935974,957.5
,,173.975458882476,979
,,175.899028232114,944
,,177.821867326607,970
,,179.743976507454,976.5
,,181.665356115935,997
,,183.5860064931,978
,,185.505927979792,954
,,187.425120916616,948.5
,,189.343585643961,937.5
,,191.261322501998,928
,,193.178331830672,933
,,195.094613969706,959.5
,,197.01016925861,928.5
,,198.924998036668,936.5
,,200.839100642937,953.5
,,202.752477416265,959.5
,,204.665128695269,972
,,206.577054818363,937
,,208.488256123717,970
,,210.398732949297,940
,,212.308485632848,894.5
,,214.217514511893,964.5
,,216.125819923733,951.5
,,218.033402205458,972
,,219.940261693931,941
,,221.8463987258,963.5
,,223.751813637493,1052.5
,,225.656506765223,1057
,,227.560478444981,1144.5
,,229.463729012537,1161
,,231.366258803453,1214.5
,,233.268068153067,1232.5
,,235.169157396496,1191.5
,,237.069526868645,1094
,,238.9691769042,1037.5
,,240.868107837636,1043.5
,,242.766320003197,953
,,244.66381373492,954.5
,,246.560589366629,964.5
,,248.456647231922,967.5
,,250.351987664188,952.5
,,252.246610996595,973
,,254.140517562102,1005
,,256.033707693441,992.5
,,257.926181723144,962.5
,,259.817939983512,985
,,261.708982806638,967
,,263.599310524403,952
,,265.488923468469,927
,,267.377821970284,954.5
,,269.26600636108,886.5
,,271.153476971878,913.5
,,273.040234133483,956.5
,,274.926278176486,1003
,,276.811609431265,982
,,278.69622822798,1102
,,280.580134896583,1182
,,282.463329766813,1146.5
,,284.345813168189,1125
,,286.227585430024,1073
