raman_shift,raw_intensity,baseline,baseline_corrected,smoothed,normalized
200.0,0.5995360728333327,0.0,0.5995360728333327,0.6079279366899837,0.1904793736733156
207.35999999999999,1.4135764214,0.0,1.4135764214,2.201984432281826,0.4928117054193329
215.04,5.0316500483,0.0,5.0316500483,2.9579407304813605,0.636188073173411
222.72,1.9316683101,0.0,1.9316683101,3.068999911421688,0.6572518066284951
230.39999999999998,1.97288129,0.0,1.97288129,2.7283650552359093,0.5926462354775307
238.07999999999998,2.771720271,0.0,2.771720271,2.1292392420571153,0.47901468941346115
245.76,1.4087039102,0.0,1.4087039102,1.5371286318993045,0.3667136624952757
253.44,0.7498594731,0.0,0.7498594731,1.0030510877468555,0.26541931709201183
261.12,1.0729506725,0.0,1.0729506725,1.492785254051519,0.35830339795365534
268.8,0.9235045945,0.0,0.9235045945,1.529071718395342,0.3651855702017685
276.48,1.9547473714,0.0,1.9547473714,1.727571191259678,0.4028334256243257
284.15999999999997,3.0427222847,0.0,3.0427222847,2.582795657179261,0.5650372168090986
291.84,3.7862181068,0.0,3.7862181068,3.188130147695113,0.679846314548132
299.52,1.8293267731,0.0,1.8293267731,3.362761732616792,0.7129673327879977
307.2,3.9221440111,0.0,3.9221440111,3.201609870093715,0.6824029089444587
314.88,4.5269465277,0.0,4.5269465277,2.6299276399123612,0.5739763744104234
322.56,1.431430285,0.0,1.431430285,1.840052129112359,0.424166812685588
330.24,0.5385428154,0.0,0.5385428154,1.4462245740300734,0.34947259490652904
337.91999999999996,0.3755245787,0.0,0.3755245787,1.1380330491065296,0.29102029876008584
345.59999999999997,0.4118562659,0.0,0.4118562659,0.5380982927652691,0.17723532672069195
353.28,0.8772084908,0.0,0.8772084908,0.7966306448727292,0.2262691527240862
360.96,2.5305572316,0.0,2.5305572316,1.2594526805874158,0.3140490185117839
368.64,0.9491162195,0.0,0.9491162195,2.101439171410029,0.4737420656358973
376.32,2.0236347625,0.0,2.0236347625,2.655014131844762,0.5787343347601503
384.0,4.03640596,0.0,4.03640596,2.847729850028213,0.6152852302921675
391.68,2.051561737,0.0,2.051561737,2.58885956253707,0.5661873107056343
399.36,4.7855262411,0.0,4.7855262411,1.4452731588557146,0.3492921473697461
407.03999999999996,1.1110492156,0.0,1.1110492156,2.5168654697762305,0.5525327495300958
414.71999999999997,0.7055582199,0.0,0.7055582199,3.240690544068074,0.6898150372608313
422.4,0.9783227505,0.0,0.9783227505,3.634873490244066,0.7645766593121597
430.08,2.8363841986,0.0,2.8363841986,3.9931328713491947,0.8325249374057689
437.76,13.1611131316,0.0,13.1611131316,3.730874048975302,0.7827843406900766
445.44,2.6210703372,0.0,2.6210703372,3.873338417251759,0.8098044524432382
453.12,0.8439342528,0.0,0.8439342528,3.349585632492317,0.7104683240734586
460.79999999999995,0.462540594,0.0,0.462540594,2.3518482239885845,0.521235208423335
468.47999999999996,0.4452729999,0.0,0.4452729999,0.9741567926634056,0.2599391602525935
476.15999999999997,1.3355644169,0.0,1.3355644169,-0.3963804054799549,0.0
483.84,0.463150416,0.0,0.463150416,0.3348589973997677,0.1386885059272069
491.52,0.1983548644,0.0,0.1983548644,0.3614321255913763,0.1437284250456143
499.2,0.1412516855,0.0,0.1412516855,0.1546253081379957,0.10450498000802835
506.88,0.128107141,0.0,0.128107141,0.1507075272995341,0.10376192490337086
514.56,0.1420135131,0.0,0.1420135131,0.31512022795501243,0.1349448066238681
522.24,0.2052443932,0.0,0.2052443932,0.6235459528340342,0.19344152165937215
529.92,0.4397598175,0.0,0.4397598175,0.8031347567505849,0.22750273717696282
537.6,2.0701578888,0.0,2.0701578888,0.797321324443825,0.2264001485613079
545.28,1.4650098562,0.0,1.4650098562,0.7509808642421929,0.21761111289934335
552.96,0.4064342232,0.0,0.4064342232,1.0741646947659702,0.2789068833661146
560.64,0.2988882973,0.0,0.2988882973,1.2654986897088611,0.315195718167975
568.3199999999999,0.4709033898,0.0,0.4709033898,1.2696687928890475,0.31598662929413246
576.0,1.780705411,0.0,1.780705411,1.1154630276286743,0.28673961784330054
583.68,3.046073874,0.0,3.046073874,1.1304915078086277,0.28958995311558783
591.36,0.5751809143,0.0,0.5751809143,1.0930606842690007,0.2824907391346508
599.04,0.2281305416,0.0,0.2281305416,0.8605597745193496,0.2383940948989745
606.72,0.1320293359,0.0,0.1320293359,0.5058171742934745,0.17111281735798362
614.4,0.0959590797,0.0,0.0959590797,0.07722762802750596,0.08982556233102262
622.0799999999999,0.0830297581,0.0,0.0830297581,-0.17231375863146908,0.04249698300878765
629.76,0.0840976497,0.0,0.0840976497,-0.13935053029417294,0.04874886285912571
637.4399999999999,0.0991329958,0.0,0.0991329958,-0.07761525164335699,0.06045771433152068
645.12,0.1413521772,0.0,0.1413521772,0.5426953571083929,0.17810721625904052
652.8,0.2574907354,0.0,0.2574907354,1.100389452570166,0.28388072977516127
660.48,0.7355511692,0.0,0.7355511692,1.4961809620354352,0.3589474355492769
668.16,2.8902144998,0.0,2.8902144998,1.70578101036131,0.3987006510216759
675.8399999999999,3.8924284741,0.0,3.8924284741,1.7217016363683029,0.40172019267334313
683.52,0.7844826871,0.0,0.7844826871,1.5432786380540833,0.3678800864621604
691.1999999999999,0.2804081438,0.0,0.2804081438,1.1763815564585112,0.29829356271200075
698.88,0.1530860261,0.0,0.1530860261,0.6397252755669014,0.19651012831254033
706.56,0.1082056433,0.0,0.1082056433,-0.010431482134732127,0.0731999388054959
714.24,0.0926249592,0.0,0.0926249592,-0.23989746953077,0.029678904753256255
721.92,0.0957249511,0.0,0.0957249511,0.1730373533976694,0.10799704982548086
729.6,0.1262477192,0.0,0.1262477192,0.3717748651571105,0.1456900522390026
737.28,0.2359324279,0.0,0.2359324279,0.4985698692627053,0.1697382772241262
744.9599999999999,0.9410549557,0.0,0.9410549557,0.5661286087981368,0.1825516193547546
752.64,1.2690342507,0.0,1.2690342507,0.5749295972606077,0.18422083457447036
760.3199999999999,0.2850871098,0.0,0.2850871098,0.5252116833909105,0.17479122347138812
768.0,0.1493106723,0.0,0.1493106723,0.4180893864393951,0.1544741682673212
775.68,0.1210889645,0.0,0.1210889645,0.2531249553755251,0.12318664411957905
783.36,0.1248225464,0.0,0.1248225464,-0.005355296556876568,0.07416269955229036
791.04,0.1502833759,0.0,0.1502833759,-0.33357464325827624,0.011911881788428131
798.72,0.2056040308,0.0,0.2056040308,-0.24862443304825285,0.028023729270706368
806.4,0.3241946978,0.0,0.3241946978,1.184020976303966,0.29974247222145045
814.0799999999999,0.6397730481,0.0,0.6397730481,2.627038969577397,0.5734285027130085
821.76,1.9666862994,0.0,1.9666862994,3.6812056509382387,0.7733641208709169
829.4399999999999,6.2294321931,0.0,6.2294321931,4.258043161958287,0.8827684175363936
837.12,9.9049876716,0.0,9.9049876716,4.25782023852542,0.8827261373779136
844.8,2.8454895987,0.0,2.8454895987,4.004519403857587,0.8346845327107558
852.48,0.866586645,0.0,0.866586645,3.300199113394415,0.7011015660463887
860.16,0.4869727322,0.0,0.4869727322,2.1326576125808914,0.47966302523724347
867.8399999999999,0.5177792588,0.0,0.5177792588,0.7258700012002347,0.2128485302702933
875.52,1.7355866376,0.0,1.7355866376,-0.08198626893869526,0.05962869738346631
883.1999999999999,0.6271568078,0.0,0.6271568078,0.5888946110648035,0.18686947042769353
890.88,0.311448126,0.0,0.311448126,0.8498852325067622,0.23636953730900767
898.56,0.3414729661,0.0,0.3414729661,0.8944646394314709,0.24482456765496646
906.24,0.8697570972,0.0,0.8697570972,0.8098871218571118,0.2287834058942273
913.92,1.9699243307,0.0,1.9699243307,0.6035431131249434,0.18964773819717062
921.5999999999999,0.4779882536,0.0,0.4779882536,0.18532425789417278,0.11032741170201475
929.28,0.3110617991,0.0,0.3110617991,0.8099808595792559,0.2288011844009407
936.9599999999999,0.3447624263,0.0,0.3447624263,1.430778403189048,0.34654303948623594
944.64,0.5544443461,0.0,0.5544443461,1.8129847404438277,0.41903315101609073
952.3199999999999,1.4351481639,0.0,1.4351481639,2.3163183525708684,0.5144965332872533
960.0,7.5278781451,0.0,7.5278781451,2.7332875866792614,0.5935798538364014
967.68,2.3478629479,0.0,2.3478629479,2.9007505957874207,0.6253412639024083
975.36,1.5599364594,0.0,1.5599364594,2.711242457548259,0.5893987251798896
983.04,2.4102606488,0.0,2.4102606488,2.2166392446596794,0.49559117001782677
990.7199999999999,1.0037428057,0.0,1.0037428057,1.9295201885244802,0.4411355255848224
998.4,2.1364630227,0.0,2.1364630227,1.85248559639441,0.4265249719888909
1006.0799999999999,2.0261241827,0.0,2.0261241827,3.4591617637279812,0.7312507789938447
1013.76,3.6677811097,0.0,3.6677811097,4.318343841270641,0.8942051796792586
1021.4399999999999,6.5190272625,0.0,6.5190272625,4.867419792978801,0.998344156713418
1029.12,6.3993631901,0.0,6.3993631901,4.803396819079966,0.9862014158270841
1036.8,6.4588450642,0.0,6.4588450642,4.876150277513533,1.0
1044.48,2.173380943,0.0,2.173380943,4.630625472218661,0.9534332145118073
1052.1599999999999,2.6132408056,0.0,2.6132408056,3.739720985225884,0.7844622704703846
1059.84,1.6274982786,0.0,1.6274982786,2.534876355915624,0.5559487346086629
1067.52,5.6650143279,0.0,5.6650143279,2.431159985845461,0.5362776551392348
1075.2,1.6251560112,0.0,1.6251560112,2.4851152233447618,0.5465109265497423
1082.8799999999999,0.9331951177,0.0,0.9331951177,2.750838432107933,0.5969085865615198
1090.56,2.0046391121,0.0,2.0046391121,2.4303879853974424,0.5361312358020257
1098.24,5.0294077343,0.0,5.0294077343,2.0102725391834553,0.45645119760536484
1105.92,0.9998823076,0.0,0.9998823076,1.2772818030652713,0.31743052988645704
1113.6,0.4363613964,0.0,0.4363613964,1.2596636221519846,0.3140890261622371
1121.28,0.2936678448,0.0,0.2936678448,0.8138078989251769,0.22952702927051444
1128.96,0.2621410218,0.0,0.2621410218,0.4103340219829846,0.15300326844279755
1136.6399999999999,0.3131188209,0.0,0.3131188209,-0.04549315857948755,0.06655006257853592
1144.32,0.6900601858,0.0,0.6900601858,0.46693186684056043,0.16373774269443764
1152.0,0.8416827147,0.0,0.8416827147,1.1771070544289075,0.29843116228496036
1159.68,1.943405312,0.0,1.943405312,1.9932644813384666,0.4532254111912909
1167.36,1.3224331934,0.0,1.3224331934,2.799186494868539,0.6060783886295386
1175.04,4.1738923994,0.0,4.1738923994,3.266867450316326,0.6947798080364069
1182.72,5.1914605126,0.0,5.1914605126,3.2149429595090995,0.684931692600169
1190.3999999999999,3.6899344872,0.0,3.6899344872,3.54828780632565,0.7481546242166225
1198.08,2.8458111882,0.0,2.8458111882,3.6273042077279816,0.7631410522059746
1205.76,1.6305138129,0.0,1.6305138129,3.4225579927606153,0.7243084256595282
1213.44,2.1589006937,0.0,2.1589006937,2.5983196630643426,0.567981534598496
1221.12,5.2893139522,0.0,5.2893139522,2.225444361946626,0.497261168319657
1228.8,1.938781629,0.0,1.938781629,2.1343230979806584,0.47997890493522977
1236.48,0.7507136866,0.0,0.7507136866,1.7888574193955757,0.41445710916846823
1244.1599999999999,0.7568556915,0.0,0.7568556915,1.7400522141785593,0.40520060443641664
1251.84,2.4313528346,0.0,2.4313528346,1.56516140572751,0.372030421280317
1259.52,1.4238798109,0.0,1.4238798109,1.550380301839864,0.36922700395069913
1267.2,1.383004948,0.0,1.383004948,2.5096856512718015,0.5511710090422522
1274.8799999999999,3.9130010187,0.0,3.9130010187,3.025220621746395,0.6489485283153876
1282.56,3.0479342653,0.0,3.0479342653,3.052509951352922,0.6541242838011828
1290.24,3.6149381304,0.0,3.6149381304,2.771560938925881,0.600838863702398
1297.9199999999998,3.6374168295,0.0,3.6374168295,2.2425648245249477,0.500508273667672
1305.6,0.9682516589,0.0,0.9682516589,2.171408498489516,0.48701260520908046
1313.28,0.7178031794,0.0,0.7178031794,1.5500602444072298,0.3691663011398712
1320.96,1.3012432099,0.0,1.3012432099,2.152113472473665,0.4833530672801525
1328.6399999999999,1.6816316742,0.0,1.6816316742,2.9587485095575836,0.6363412783655265
1336.32,5.8956226821,0.0,5.8956226821,3.617894418900709,0.761356370543026
1344.0,2.9523744871,0.0,2.9523744871,4.527867250643368,0.9339438596358387
1351.6799999999998,8.0044436583,0.0,8.0044436583,4.780245178204442,0.9818104236702819
1359.36,4.2364845472,0.0,4.2364845472,4.41693943736831,0.9129050416669163
1367.04,2.0463065548,0.0,2.0463065548,3.6518912821445317,0.7678042919090371
1374.72,3.2820917357,0.0,3.2820917357,2.648211060857583,0.5774440490517859
1382.3999999999999,1.2415570794,0.0,1.2415570794,2.0802181011958094,0.4697172298425908
1390.08,0.8048805152,0.0,0.8048805152,1.0476051857596762,0.27386954729295304
1397.76,1.2830849166,0.0,1.2830849166,0.7401533773710973,0.21555754744432956
1405.44,1.5106452839,0.0,1.5106452839,0.9508670289352006,0.25552197140562743
1413.12,0.4620659063,0.0,0.4620659063,1.0390766586601425,0.272252007706689
1420.8,0.3862642325,0.0,0.3862642325,1.3527956761808893,0.3317526605018724
1428.48,0.7998244107,0.0,0.7998244107,1.4004710201195842,0.34079487320866075
1436.1599999999999,3.9786752615,0.0,3.9786752615,1.2775884003487215,0.3174886798151884
1443.84,1.0224384482,0.0,1.0224384482,1.1346827197972056,0.2903848677857095
1451.52,0.3088398193,0.0,0.3088398193,1.0062767180780914,0.2660310973784007
1459.2,0.1544592243,0.0,0.1544592243,0.6828348470722628,0.20468638637480466
1466.8799999999999,0.0968768372,0.0,0.0968768372,0.24531532501352032,0.12170545210163695
1474.56,0.0681300579,0.0,0.0681300579,-0.20422383557459273,0.03644484621496123
1482.24,0.0517142562,0.0,0.0517142562,-0.009664619092773937,0.07334538377074411
1489.9199999999998,0.0378878209,0.0,0.0378878209,0.0272943147356644,0.08035509809021676
1497.6,0.0308662258,0.0,0.0308662258,0.02661714218275065,0.08022666402437093
1505.28,0.0251123732,0.0,0.0251123732,0.02192264526363642,0.07933629520503786
1512.96,0.0158864595,0.0,0.0158864595,0.01729284560559445,0.07845819701340945
1520.6399999999999,0.0134546173,0.0,0.0134546173,0.01341151532540796,0.07772205520342326
1528.32,0.0107727613,0.0,0.0107727613,0.010445941056410283,0.07715959773332012
1536.0,0.007856828,0.0,0.007856828,0.007897874982517502,0.07667632580431807
1543.6799999999998,0.0068273556,0.0,0.0068273556,0.0061928578715617875,0.07635294843328537
1551.36,0.005414956,0.0,0.005414956,0.005306872047785562,0.07618491037394624
1559.04,0.0040194346,0.0,0.0040194346,0.0044475665571095686,0.07602193256644904
1566.72,0.0035581546,0.0,0.0035581546,0.003699163064801875,0.07587998868080763
1574.3999999999999,0.0031719351,0.0,0.0031719351,0.00301048114242425,0.0757493717221242
1582.08,0.0028453354,0.0,0.0028453354,0.00223915365407926,0.0756030800199568
1589.76,0.0025666896,0.0,0.0025666896,0.0015946442137529178,0.07548084091333478
1597.44,0.0,0.0,0.0,0.0010228880167832194,0.0753724003500937
1605.12,0.0,0.0,0.0,0.0004726111662004673,0.07526803360788437
1612.8,0.0,0.0,0.0,5.6766194405594357e-05,0.07518916351744825
1620.48,0.0,0.0,0.0,-0.00018492276923076986,0.075143324246296
1628.1599999999999,0.0,0.0,0.0,-0.0002153865398601405,0.0751375464192029
1635.84,0.0,0.0,0.0,0.0,0.07517839711364359
1643.52,0.0,0.0,0.0,0.0,0.07517839711364359
1651.2,0.0,0.0,0.0,0.0,0.07517839711364359
1658.8799999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1666.56,0.0,0.0,0.0,0.0,0.07517839711364359
1674.24,0.0,0.0,0.0,0.0,0.07517839711364359
1681.9199999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1689.6,0.0,0.0,0.0,0.0,0.07517839711364359
1697.28,0.0,0.0,0.0,0.0,0.07517839711364359
1704.96,0.0,0.0,0.0,0.0,0.07517839711364359
1712.6399999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1720.32,0.0,0.0,0.0,0.0,0.07517839711364359
1728.0,0.0,0.0,0.0,0.0,0.07517839711364359
1735.6799999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1743.36,0.0,0.0,0.0,0.0,0.07517839711364359
1751.04,0.0,0.0,0.0,0.0,0.07517839711364359
1758.72,0.0,0.0,0.0,0.0,0.07517839711364359
1766.3999999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1774.08,0.0,0.0,0.0,0.0,0.07517839711364359
1781.76,0.0,0.0,0.0,0.0,0.07517839711364359
1789.4399999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1797.12,0.0,0.0,0.0,0.0,0.07517839711364359
1804.8,0.0,0.0,0.0,0.0,0.07517839711364359
1812.48,0.0,0.0,0.0,0.0,0.07517839711364359
1820.1599999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1827.84,0.0,0.0,0.0,0.0,0.07517839711364359
1835.52,0.0,0.0,0.0,0.0,0.07517839711364359
1843.1999999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1850.8799999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1858.56,0.0,0.0,0.0,0.0,0.07517839711364359
1866.24,0.0,0.0,0.0,0.0,0.07517839711364359
1873.9199999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1881.6,0.0,0.0,0.0,0.0,0.07517839711364359
1889.28,0.0,0.0,0.0,0.0,0.07517839711364359
1896.96,0.0,0.0,0.0,0.0,0.07517839711364359
1904.6399999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1912.32,0.0,0.0,0.0,0.0,0.07517839711364359
1920.0,0.0,0.0,0.0,0.0,0.07517839711364359
1927.6799999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1935.36,0.0,0.0,0.0,0.0,0.07517839711364359
1943.04,0.0,0.0,0.0,0.0,0.07517839711364359
1950.72,0.0,0.0,0.0,0.0,0.07517839711364359
1958.3999999999999,0.0,0.0,0.0,0.0,0.07517839711364359
1966.08,0.0,0.0,0.0,0.0,0.07517839711364359
1973.76,0.0,0.0,0.0,0.0,0.07517839711364359
1981.4399999999998,0.0,0.0,0.0,0.0,0.07517839711364359
1989.12,0.0,0.0,0.0,0.0,0.07517839711364359
1996.8,0.0,0.0,0.0,0.0,0.07517839711364359
2000.0,0.0,0.0,0.0,0.0,0.07517839711364359
