raman_shift (cm-1),normalized_intensity
1097.27423877092,0.18315392174718373
1098.8542514116,0.21870187416040165
1100.43368719338,0.26499197103243616
1102.01254636096,0.2927634475616904
1103.59082915883,0.3054346500944688
1105.1685358314,0.32791087652516193
1106.74566662286,0.34473769597190795
1108.32222177731,0.3664461189369271
1109.89820153866,0.3873357057334773
1111.4736061507,0.3960600497954878
1113.04843585704,0.40626790310009
1114.62269090118,0.39266440954817594
1116.19637152644,0.3824714559829287
1117.769477976,0.37280376844211455
1119.34201049289,0.3840897891366331
1120.91396932001,0.4084741952692461
1122.48535470009,0.4645247819192889
1124.05616687572,0.5449691598828632
1125.62640608934,0.6038870561890209
1127.19607258324,0.6399476420748516
1128.76516659958,0.6319401351588034
1130.33368838034,0.5751977348586005
1131.90163816739,0.4855857690626665
1133.46901620242,0.38551784087222657
1135.03582272699,0.2913745892543709
1136.60205798251,0.19433018080787182
1138.16772221025,0.13468392268072935
1139.73281565131,0.10419294575097761
1141.29733854666,0.09679094873394928
1142.86129113713,0.11880191040187246
1144.42467366339,0.13229996949886205
1145.98748636597,0.16086288380549196
1147.54972948525,0.19545178624100973
1149.11140326147,0.23637289815737555
1150.67250793471,0.28447149701084007
1152.23304374493,0.33036729820364114
1153.7930109319,0.3768269346732521
1155.35240973529,0.401909090737717
1156.91124039461,0.4133503019225689
1158.4695031492,0.3849117785073635
1160.02719823829,0.3371917449246278
1161.58432590094,0.28111713337931993
1163.14088637608,0.21036780135886296
1164.69687990248,0.15052536541974815
1166.25230671877,0.10156617267808359
1167.80716706346,0.06646104438508595
1169.36146117486,0.0470958807671451
1170.91518929119,0.024129837997099546
1172.4683516505,0.01123580386428075
1174.02094849068,0.0
1175.57298004952,0.0
1177.12444656462,0.0
1178.67534827347,0.0
1180.22568541338,0.005918660125694993
1181.77545822155,0.0
1183.32466693502,0.014409567829338445
1184.87331179068,0.104366982653204
1186.4213930253,0.16510585053494106
1187.96891087548,0.2045985297630589
1189.51586557769,0.21873463204118357
1191.06225736825,0.20449710894288858
1192.60808648335,0.16469901866567385
1194.15335315901,0.0991166624617302
1195.69805763113,0.0045267662487504315
1197.24220013547,0.0
1198.78578090762,0.0
1200.32880018306,0.0
1201.8712581971,0.0
1203.41315518492,0.016491586452595606
1204.95449138156,0.03267010847315464
1206.49526702192,0.04322228025202681
1208.03548234073,0.05432397903256281
1209.57513757262,0.061695713963902096
1211.11423295205,0.0468493741523404
1212.65276871333,0.027078622477701195
1214.19074509067,0.02285749447750466
1215.72816231809,0.016693212271026856
1217.26502062949,0.0075271984851568805
1218.80132025863,0.015101758620751702
1220.33706143912,0.025827761344069826
1221.87224440445,0.03861620728805791
1223.40686938793,0.051534838236163005
1224.94093662277,0.0671093280453149
1226.47444634202,0.0793702567359541
1228.00739877856,0.10120570599508164
1229.53979416519,0.12045447574172072
1231.07163273453,0.13704822520253054
1232.60291471905,0.14051900423323532
1234.1336403511,0.16060476701658138
1235.6638098629,0.16695257274468217
1237.1934234865,0.16520924060130782
1238.72248145383,0.1661672951835357
1240.25098399667,0.17285756915056105
1241.77893134666,0.19697495645966567
1243.30632373531,0.22566188829293962
1244.83316139398,0.2579981754699185
1246.35944455389,0.2967036342971004
1247.88517344612,0.31802927190302466
1249.41034830163,0.3425046242642903
1250.9349693512,0.343065068308066
1252.45903682551,0.3328518647429005
1253.98255095508,0.3009134451919186
1255.5055119703,0.26885567339325617
1257.02792010141,0.22617642895011664
1258.54977557853,0.17676637745325346
1260.0710786316,0.14279572708048785
1261.59182949048,0.11332122836015553
1263.11202838484,0.08624282404155151
1264.63167554425,0.06546632284031621
1266.1507711981,0.042513993940892135
1267.66931557568,0.022893648805547933
1269.18730890613,0.003410149207023403
1270.70475141843,0.004315610542102432
1272.22164334145,0.0
1273.73798490391,0.0
1275.2537763344,0.0
1276.76901786135,0.0
1278.28370971308,0.0
1279.79785211775,0.0
1281.3114453034,0.0
1282.82448949793,0.008381714228751728
1284.33698492908,0.030951629716576612
1285.84893182448,0.05785159021754858
1287.36033041161,0.0734232101769552
1288.87118091781,0.0923906722417484
1290.3814835703,0.10717833268712904
1291.89123859614,0.12004909162511321
1293.40044622227,0.1291087033473985
1294.90910667548,0.1417877359519583
1296.41722018244,0.16381671295390388
1297.92478696967,0.17565549396495206
1299.43180726356,0.1760603863430383
1300.93828129036,0.17508123024230166
1302.44420927617,0.15977348343867995
1303.94959144699,0.15507321240214714
1305.45442802866,0.14533370360655423
1306.95871924687,0.15301867957584847
1308.4624653272,0.19608659538059836
1309.96566649509,0.2482055030248525
1311.46832297584,0.30987892491516617
1312.9704349946,0.3566557187764062
1314.47200277641,0.40102068774189764
1315.97302654615,0.45189123659592084
1317.47350652859,0.4799610556779545
1318.97344294835,0.5006991769982969
1320.47283602991,0.48856934747284353
1321.97168599762,0.46098049742702807
1323.4699930757,0.4320158002473606
1324.96775748824,0.37858582190141943
1326.46497945918,0.3226062973704022
1327.96165921232,0.2879802371429918
1329.45779697135,0.2747814478699445
1330.95339295982,0.3013328545469774
1332.44844740112,0.3436323116929422
1333.94296051854,0.3929711691720629
1335.43693253521,0.43067206770095606
1336.93036367414,0.4570570680313358
1338.42325415821,0.4785013821310834
1339.91560421015,0.48411116666387927
1341.40741405256,0.49010347290227785
1342.89868390791,0.5048440639979028
1344.38941399855,0.5074990047278651
1345.87960454667,0.509022873780338
1347.36925577434,0.5008654619582745
1348.8583679035,0.4620338320242921
1350.34694115596,0.41870665082144404
1351.83497575338,0.3607923801663753
1353.3224719173,0.30166866451860913
1354.80942986913,0.24402961302350737
1356.29584983013,0.20150121806524832
1357.78173202145,0.1750504642702837
1359.26707666407,0.15277578611273893
1360.7518839789,0.1365363937078474
1362.23615418665,0.11756881878178937
1363.71988750794,0.10100556393870794
1365.20308416325,0.09592839837322453
1366.68574437291,0.08518688272579447
1368.16786835714,0.08139633133475571
1369.64945633602,0.08351772008964335
1371.13050852949,0.11061159597164448
1372.61102515737,0.14113207509894662
1374.09100643934,0.1834561858048817
1375.57045259496,0.21459992067058054
1377.04936384364,0.2354489829244851
1378.52774040467,0.2657026255122695
1380.00558249722,0.2718842362615769
1381.48289034029,0.28834945407765994
1382.9596641528,0.30508576786606595
1384.43590415349,0.32589719729004724
1385.91161056101,0.3533000335579001
1387.38678359386,0.37725632525715835
1388.8614234704,0.41279594829180377
1390.33553040888,0.4360271409700867
1391.8091046274,0.4559434048305666
1393.28214634394,0.47811616586497185
1394.75465577636,0.46553489783962076
1396.22663314236,0.45760426744063554
1397.69807865954,0.42459708996016887
1399.16899254534,0.3784048029397084
1400.63937501711,0.3121457876994429
1402.10922629203,0.2593234343366409
1403.57854658717,0.21444683649421808
1405.04733611947,0.1814208631712908
1406.51559510573,0.15770511262112094
1407.98332376263,0.14657239452909077
1409.45052230672,0.13025296366529768
1410.91719095442,0.12147285691473339
1412.38332992202,0.09988690547219922
1413.84893942567,0.08469340862836322
1415.31401968141,0.07455339434353611
1416.77857090513,0.07651481768333544
1418.24259331261,0.0881487101382273
1419.70608711949,0.09420319263757738
1421.16905254129,0.1037963144149635
1422.63148979339,0.09782491357164846
1424.09339909104,0.10071575405077667
1425.55478064938,0.10440741019784677
1427.0156346834,0.1056833675627283
1428.47596140798,0.12194885721212234
1429.93576103785,0.15167216632794955
1431.39503378764,0.19358688299118335
1432.85377987182,0.24785284923204443
