integration times(sec),5,Raman Shift,Dark Subtracted #1
laser_wavelength,784.92,-46.169047190162,0
laser_powerlevel,35,-44.161473544249,12
,,-42.1546698518468,10
,,-40.1486357454087,-9
,,-38.1433708576169,15
,,-36.1388748214067,11
,,-34.1351472699553,0
,,-32.1321878366853,-9.5
,,-30.1299961552522,-6
,,-28.1285718595627,-12.5
,,-26.127914583758,10
,,-24.1280239622283,10
,,-22.1288996296043,-4.5
,,-20.1305412207475,-8.5
,,-18.1329483707741,5.5
,,-16.136120715033,5
,,-14.1400578891189,88
,,-12.1447595288591,313.5
,,-10.1502252703322,540
,,-8.1564547498474,724.5
,,-6.16344760395987,1092.5
,,-4.17120346946103,1884.5
,,-2.1797219833843,2894
,,-0.189002782999523,1996.5
,,1.80095449418513,907.5
,,3.7901502104105,305
,,5.77858472769731,250.5
,,7.76625840781526,181
,,9.75317161230305,26.5
,,11.7393247024465,11
,,13.7247180393133,-5.5
,,15.7093519837217,11
,,17.6932268962537,11
,,19.6763431372528,20.5
,,21.6587010668318,6
,,23.6403010448576,-5.5
,,25.6211434309644,9
,,27.60122858455,10.5
,,29.5805568647775,-16.5
,,31.5591286305698,25.5
,,33.5369442406154,34.5
,,35.5140040533643,72.5
,,37.4903084270354,121
,,39.4658577196114,149
,,41.4406522888366,188
,,43.4146924922206,189.5
,,45.3879786870384,194.5
,,47.3605112303303,238
,,49.3322904789075,214.5
,,51.3033167893354,254.5
,,53.2735905179561,250
,,55.2431120208676,283.5
,,57.2118816539387,307
,,59.179899772811,334
,,61.1471667328824,372.5
,,63.1136828893214,402.5
,,65.0794485970673,420
,,67.0444642108196,418
,,69.0087300850446,404
,,70.9722465739851,407.5
,,72.9350140316456,408.5
,,74.8970328117921,400
,,76.8583032679744,399
,,78.8188257534912,397
,,80.7786006214246,442
,,82.7376282246223,464.5
,,84.6959089156935,436
,,86.6534430470238,467
,,88.6102309707621,470
,,90.566273038834,512.5
,,92.5215696029263,478
,,94.4761210145007,468
,,96.4299276247893,462.5
,,98.3829897847845,428.5
,,100.335307845264,419.5
,,102.286882156764,414
,,104.237713069599,429.5
,,106.187800933843,422
,,108.137146099358,416.5
,,110.085748915759,414.5
,,112.033609732445,392
,,113.980728898583,377
,,115.927106763107,367
,,117.87274367473,307
,,119.817639981929,355.5
,,121.761796032959,332.5
,,123.705212175848,325.5
,,125.647888758393,295.5
,,127.589826128164,272
,,129.531024632504,283.5
,,131.471484618531,280.5
,,133.411206433135,261
,,135.35019042298,286
,,137.288436934499,251.5
,,139.225946313907,260
,,141.162718907186,253
,,143.098755060095,253.5
,,145.034055118169,257.5
,,146.968619426712,278.5
,,148.902448330808,253.5
,,150.835542175313,254.5
,,152.767901304856,255.5
,,154.699526063849,224
,,156.63041679647,242.5
,,158.560573846682,226.5
,,160.489997558212,236.5
,,162.418688274569,230.5
,,164.346646339047,227.5
,,166.273872094696,214.5
,,168.200365884364,249.5
,,170.126128050659,249.5
,,172.051158935974,228
,,173.975458882476,205
,,175.899028232114,206.5
,,177.821867326607,225.5
,,179.743976507454,244
,,181.665356115935,212
,,183.5860064931,225.5
,,185.505927979792,232
,,187.425120916616,214.5
,,189.343585643961,235
,,191.261322501998,203
,,193.178331830672,203.5
,,195.094613969706,213.5
,,197.01016925861,239
,,198.924998036668,205
,,200.839100642937,230
,,202.752477416265,232.5
,,204.665128695269,241
,,206.577054818363,218
,,208.488256123717,237
,,210.398732949297,248
,,212.308485632848,237
,,214.217514511893,227.5
,,216.125819923733,206.5
,,218.033402205458,226
,,219.940261693931,254
,,221.8463987258,249
,,223.751813637493,268.5
,,225.656506765223,259.5
,,227.560478444981,277.5
,,229.463729012537,286.5
,,231.366258803453,285.5
,,233.268068153067,287
,,235.169157396496,248.5
,,237.069526868645,279
,,238.9691769042,241
,,240.868107837636,256
,,242.766320003197,236
,,244.66381373492,245.5
,,246.560589366629,242
,,248.456647231922,235
,,250.351987664188,235
,,252.246610996595,216.5
,,254.140517562102,239
,,256.033707693441,236.5
,,257.926181723144,248.5
,,259.817939983512,234
,,261.708982806638,228.5
,,263.599310524403,254
,,265.488923468469,242
,,267.377821970284,208.5
,,269.26600636108,245.5
,,271.153476971878,225.5
,,273.040234133483,260.5
,,274.926278176486,229
,,276.811609431265,245
,,278.69622822798,242
,,280.580134896583,249.5
,,282.463329766813,275
,,284.345813168189,255.5
,,286.227585430024,232.5
,,288.108646881416,258
,,289.988997851247,253.5
,,291.868638668191,246.5
,,293.747569660709,234
,,295.625791157048,230.5
,,297.503303485239,242
,,299.380106973114,230
,,301.256201948281,213.5
,,303.131588738137,211.5
,,305.006267669878,258.5
,,306.880239070475,221.5
,,308.753503266698,218.5
,,310.626060585104,253.5
,,312.49791135204,250.5
,,314.369055893634,249
,,316.239494535816,267.5
,,318.109227604295,272.5
,,319.978255424579,233.5
,,321.846578321964,224
,,323.714196621529,241
,,325.581110648151,249.5
,,327.447320726491,240
,,329.312827181013,257
,,331.177630335957,256
,,333.041730515366,260
,,334.905128043067,237
,,336.767823242679,220.5
,,338.629816437613,240.5
,,340.491107951078,200
,,342.351698106067,204.5
,,344.211587225367,201.5
,,346.070775631559,189.5
,,347.929263647009,200.5
,,349.787051593894,207
,,351.644139794162,220
,,353.500528569564,176
,,355.356218241648,202
,,357.211209131747,188.5
,,359.065501560986,219
,,360.919095850299,243.5
,,362.771992320395,220.5
,,364.624191291785,236.5
,,366.475693084774,248
,,368.326498019464,272.5
,,370.176606415744,242.5
,,372.026018593304,238
,,373.874734871624,201
,,375.722755569981,194.5
,,377.570081007447,214.5
,,379.416711502885,211.5
,,381.262647374964,211
,,383.107888942135,233
,,384.952436522655,205
,,386.79629043457,205
,,388.639450995721,199.5
,,390.481918523754,196.5
,,392.323693336104,181
,,394.164775750001,200
,,396.005166082479,194.5
,,397.844864650357,182
,,399.683871770265,194
,,401.522187758617,188
,,403.359812931632,172.5
,,405.196747605327,183.5
,,407.032992095506,172.5
,,408.868546717782,199.5
,,410.703411787561,188.5
,,412.537587620049,190
,,414.371074530249,169
,,416.203872832957,169.5
,,418.035982842777,170.5
,,419.867404874105,213
,,421.698139241136,194.5
,,423.528186257867,213
,,425.357546238092,199.5
,,427.186219495403,204
,,429.014206343187,192
,,430.841507094647,188.5
,,432.668122062767,184
,,434.494051560343,198.5
,,436.319295899961,179.5
,,438.14385539401,182
,,439.967730354691,196
,,441.790921093985,185
,,443.613427923692,196.5
,,445.435251155401,187.5
,,447.256391100504,181
,,449.076848070199,194.5
,,450.89662237548,187.5
,,452.715714327145,187
,,454.534124235792,205.5
,,456.351852411821,195
,,458.16889916543,221
,,459.985264806626,203
,,461.800949645216,192.5
,,463.615953990806,203
,,465.430278152804,183
,,467.243922440422,207.5
,,469.056887162678,189
,,470.869172628391,194.5
,,472.680779146182,188.5
,,474.491707024468,156
,,476.301956571482,167
,,478.111528095253,188.5
,,479.920421903618,176.5
,,481.72863830421,222.5
,,483.536177604474,195.5
,,485.343040111651,189.5
,,487.149226132797,228
,,488.954735974761,254.5
,,490.759569944203,213
,,492.563728347586,173
,,494.367211491179,209
,,496.170019681054,183.5
,,497.972153223085,184.5
