frequency_scaled_cm-1,raman_activity,stick_intensity_normalized
905.112,0.3414729661,0.025945599181889795
912.848,0.8697570972,0.06608537503653109
920.584,1.9699243307,0.14967763828199201
928.3199999999999,0.4779882536,0.036318223908610295
936.0559999999999,0.3110617991,0.02363491567845706
943.7919999999999,0.3447624263,0.026195537022793383
951.528,0.5544443461,0.04212746600960158
959.264,1.4351481639,0.10904458836799989
967.0,7.5278781451,0.5719788341478099
974.736,2.3478629479,0.17839394923691912
982.472,1.5599364594,0.11852617964772089
990.208,2.4102606488,0.18313501485014466
997.944,1.0037428057,0.07626579877123012
1005.68,2.1364630227,0.16233148376867343
1013.4159999999999,2.0261241827,0.15394778256523378
1021.1519999999999,3.6677811097,0.27868319898364907
1028.888,6.5190272625,0.49532491646528987
1036.624,6.3993631901,0.4862326709079832
1044.36,6.4588450642,0.490752187874765
1052.096,2.173380943,0.16513655959553183
1059.8319999999999,2.6132408056,0.19855773440056337
1067.568,1.6274982786,0.12365962227711241
1075.3039999999999,5.6650143279,0.4304358051826352
1083.04,1.6251560112,0.12348165348552317
1090.776,0.9331951177,0.0709054856051185
1098.512,2.0046391121,0.15231531649757163
1106.248,5.0294077343,0.38214151675547325
1113.984,0.9998823076,0.0759724726626101
1121.72,0.4363613964,0.03315535639248406
1129.456,0.2936678448,0.022313298416598196
1137.192,0.2621410218,0.019917845791523215
1144.9279999999999,0.3131188209,0.023791211105707897
1152.664,0.6900601858,0.05243174941967155
1160.3999999999999,0.8416827147,0.06395224372618674
1168.136,1.943405312,0.14766268571416344
1175.872,1.3224331934,0.10048034540671344
1183.608,4.1738923994,0.3171382509719813
1191.344,5.1914605126,0.3944545161712224
1199.08,3.6899344872,0.2803664439552928
1206.816,2.8458111882,0.21622876118032683
1214.552,1.6305138129,0.12388874684050209
1222.288,2.1589006937,0.16403632976275023
1230.024,5.2893139522,0.40188955898420853
1237.76,1.938781629,0.1473113717368602
1245.4959999999999,0.7507136866,0.05704028824108554
1253.232,0.7568556915,0.0575069664649246
1260.968,2.4313528346,0.18473762897473248
1268.704,1.4238798109,0.10818840296123938
1276.44,1.383004948,0.10508267303617255
1284.176,3.9130010187,0.29731535467960035
1291.912,3.0479342653,0.23158635860228804
1299.648,3.6149381304,0.2746681146384562
1307.384,3.6374168295,0.27637607800562974
1315.12,0.9682516589,0.07356913121392562
1322.856,0.7178031794,0.054539701332446226
1330.5919999999999,1.3012432099,0.09887030047448635
1338.328,1.6816316742,0.12777275427884446
1346.0639999999999,5.8956226821,0.4479577542681048
1353.8,2.9523744871,0.22432559142822892
1361.536,8.0044436583,0.6081889562275115
1369.272,4.2364845472,0.3218940909358302
1377.008,2.0463065548,0.1554812677574203
1384.744,3.2820917357,0.2493779745589798
1392.48,1.2415570794,0.09433526381738985
1400.216,0.8048805152,0.06115596052946856
1407.952,1.2830849166,0.09749060765379311
1415.6879999999999,1.5106452839,0.11478096638140138
1423.424,0.4620659063,0.03510842142907911
1431.1599999999999,0.3862642325,0.029348902986980233
1438.896,0.7998244107,0.06077179055467667
1446.632,3.9786752615,0.3023053765830148
1454.368,1.0224384482,0.07768632014454098
1462.104,0.3088398193,0.02346608650893454
1469.84,0.1544592243,0.011736030437208342
1477.576,0.0968768372,0.007360839180646314
1485.312,0.0681300579,0.0051766182099308045
1493.048,0.0517142562,0.003929322366801438
1500.7839999999999,0.0378878209,0.0028787702469505305
1508.52,0.0308662258,0.002345259515009395
1516.2559999999999,0.0251123732,0.0019080736521977666
1523.992,0.0158864595,0.0012070756737024323
1531.728,0.0134546173,0.0010223008620521082
1539.464,0.0107727613,0.0008185296480838283
1547.2,0.007856828,0.0005969729096192977
1554.936,0.0068273556,0.0005187521398632637
1562.672,0.005414956,0.00041143601957182647
1570.408,0.0040194346,0.00030540232880069135
1578.144,0.0035581546,0.00027035362164442043
1585.8799999999999,0.0031719351,0.00024100811749609106
1593.616,0.0028453354,0.00021619261011960407
1601.3519999999999,0.0025666896,0.000195020707924571
1609.088,0.0,0.0
1616.8239999999998,0.0,0.0
1624.56,0.0,0.0
1632.296,0.0,0.0
1640.032,0.0,0.0
1647.768,0.0,0.0
1655.504,0.0,0.0
1663.24,0.0,0.0
1670.9759999999999,0.0,0.0
1678.712,0.0,0.0
1686.4479999999999,0.0,0.0
1694.184,0.0,0.0
1701.9199999999998,0.0,0.0
1709.656,0.0,0.0
1717.392,0.0,0.0
1725.128,0.0,0.0
1732.864,0.0,0.0
1740.6,0.0,0.0
1748.336,0.0,0.0
1756.072,0.0,0.0
1763.808,0.0,0.0
1771.5439999999999,0.0,0.0
1779.28,0.0,0.0
1787.0159999999998,0.0,0.0
1794.752,0.0,0.0
