wavenumber_cm-1,intensity_normalized
662.0,0.03131531249380571
663.0,0.027839201274159522
664.0,0.024758216805183125
665.0,0.02214289877225688
666.0,0.020018170978459773
667.0,0.01837652503459355
668.0,0.017193610191193635
669.0,0.016441500681937317
670.0,0.016097447616573782
671.0,0.016148123753172046
672.0,0.01659028984208538
673.0,0.01742849160316941
674.0,0.018669676036847275
675.0,0.02031452050908044
676.0,0.022346325115632962
677.0,0.02472017061934867
678.0,0.027356577514214084
679.0,0.03014384612045601
680.0,0.03295095787619555
681.0,0.035648868515862527
682.0,0.03813383814803027
683.0,0.04034419682102437
684.0,0.04226315627019252
685.0,0.04390502687825371
686.0,0.045288852867771325
687.0,0.04640926935135412
688.0,0.047216613806277424
689.0,0.04761566192849441
690.0,0.04748558218146854
691.0,0.04671547509710264
692.0,0.045243589685193084
693.0,0.04308661949518538
694.0,0.04034904191342298
695.0,0.03720970717519961
696.0,0.03389076123776141
697.0,0.03061937650919117
698.0,0.027593827956800293
699.0,0.024962317299161464
700.0,0.022817444942187737
701.0,0.021203883248109047
702.0,0.020133627925635632
703.0,0.019602875820259436
704.0,0.019606357524138546
705.0,0.02014729546867317
706.0,0.02124264732034116
707.0,0.022923411406825498
708.0,0.025229100293979647
709.0,0.028195280781986496
710.0,0.03183440478828053
711.0,0.03611311254309205
712.0,0.040932606523211845
713.0,0.0461205687424308
714.0,0.051441613052005744
715.0,0.0566279369889763
716.0,0.061424121238140304
717.0,0.0656330065391478
718.0,0.0691467162186296
719.0,0.07195032484145687
720.0,0.07409491811168914
721.0,0.07564857863269511
722.0,0.07664331556483552
723.0,0.07703881861429997
724.0,0.07671843917126457
725.0,0.07552083144233405
726.0,0.0732969735999531
727.0,0.06997243638015493
728.0,0.06559275130017102
729.0,0.06033617358563473
730.0,0.054490129022607435
731.0,0.0484001655445328
732.0,0.04240845630623961
733.0,0.03680017742133588
734.0,0.03177083989731866
735.0,0.02741883387277899
736.0,0.023758924643606006
737.0,0.02074729379849953
738.0,0.01830808374000257
739.0,0.01635439122561061
740.0,0.01480114060338587
741.0,0.013571054981169938
742.0,0.012596719931890559
743.0,0.011821425630669189
744.0,0.011199971642334019
745.0,0.010699129465512663
746.0,0.010296844584177728
747.0,0.009979688969988436
748.0,0.009739074770698148
749.0,0.009567568555713021
750.0,0.009456741144206157
751.0,0.009397264393037005
752.0,0.009380823955561172
753.0,0.009402493771922685
754.0,0.009462027696525982
755.0,0.009563176374614917
756.0,0.009711283026995296
757.0,0.00991042850188184
758.0,0.010161723273710318
759.0,0.010463785382090656
760.0,0.010815280562939702
761.0,0.011218257572182795
762.0,0.011680528929529678
763.0,0.012215835674851416
764.0,0.01284178628730769
765.0,0.01357692916808037
766.0,0.014439047519140793
767.0,0.015446398797089964
768.0,0.016622285866953697
769.0,0.018001736545453482
770.0,0.019638094206603632
771.0,0.021607591853884493
772.0,0.024011372616800235
773.0,0.026976017605324688
774.0,0.03065416195841854
775.0,0.03522532384796439
776.0,0.040893861949730013
777.0,0.04787761652805501
778.0,0.056379747590752816
779.0,0.0665396832015352
780.0,0.0783672828094604
781.0,0.09167501015370402
782.0,0.10603150728395244
783.0,0.12076131731988721
784.0,0.13500647072497188
785.0,0.14784727164144965
786.0,0.15845767731088123
787.0,0.16625389919170996
788.0,0.170991341947926
789.0,0.1727781881195499
790.0,0.1720003825493722
791.0,0.169182897044867
792.0,0.16483405514407717
793.0,0.15932432955802098
794.0,0.15283637176429918
795.0,0.14539513907800453
796.0,0.13695731388591437
797.0,0.1275195562537939
798.0,0.11720251448965054
799.0,0.10628145158439183
800.0,0.09515761645154967
801.0,0.08428685419147432
802.0,0.07409480683681051
803.0,0.06490787224903723
804.0,0.05691817744137553
805.0,0.05018545927010548
806.0,0.044665844814586256
807.0,0.04025158726197471
808.0,0.03680747277074871
809.0,0.034196153846893215
810.0,0.03229193490374223
811.0,0.030987134349601805
812.0,0.030195824198081662
813.0,0.029857512937733883
814.0,0.029940451722761153
815.0,0.030442764202770315
816.0,0.03139026332546841
817.0,0.03283179603549277
818.0,0.03483452472018615
819.0,0.03748125679485894
820.0,0.04086958505157587
821.0,0.045109550615533005
822.0,0.05031500194934471
823.0,0.05658556516241538
824.0,0.06398120973829549
825.0,0.07249763046995426
826.0,0.08205444593954424
827.0,0.0925062415986772
828.0,0.10367785201823793
829.0,0.11541266023306662
830.0,0.12761182857634532
831.0,0.140239692730341
832.0,0.15327985552695295
833.0,0.16664634150895022
834.0,0.18007735515654172
835.0,0.1930553459655766
836.0,0.2047972203154793
837.0,0.21433968804267792
838.0,0.22071228397158377
839.0,0.22315679401894525
840.0,0.22133068174277248
841.0,0.21543314609817968
842.0,0.20621597831089433
843.0,0.19487812804563312
844.0,0.18287798723889842
845.0,0.17171720692876932
846.0,0.1627480927606982
847.0,0.1570369107041782
848.0,0.1552890639499273
